Niveau;Damage;Effectif;Coût;Prix de l'upgrade;;;
206;301,12;21;65;99705;;;
207;308,65;21;65;100530;;;
208;316,36;21;65;101357;;;
209;324,27;21;65;102187;;;
210;332,38;21;65;103020;;;
211;340,69;21;65;103856;;;
212;349,20;21;65;104694;;;
213;357,93;21;65;105535;;;
214;366,88;21;65;106379;;;
215;366,88;22;65;107226;;;
216;376,05;22;65;108075;;;
217;385,46;22;65;108928;;;
218;395,09;22;65;109782;;;
219;404,97;22;65;110640;;;
220;415,09;22;65;111500;;;
221;425,47;22;65;112364;;;
222;436,11;22;65;113229;;;
223;447,01;22;65;114098;;;
224;458,19;22;65;114969;;;
225;469,64;22;65;115843;;;
226;481,38;22;65;116720;;;
227;493,42;22;65;117599;;;
228;505,75;22;65;118481;;;
229;518,40;22;65;119366;;;
230;518,40;22;64;120253;;;
231;531,36;22;64;121143;;;
232;544,64;22;64;122036;;;
233;558,26;22;64;122932;;;
234;572,21;22;64;123830;;;
235;586,52;22;64;124731;;;
236;601,18;22;64;125634;;;
237;616,21;22;64;126540;;;
238;631,61;22;64;127449;;;
239;647,41;22;64;128361;;;
240;663,59;22;64;129275;;;
241;680,18;22;64;130191;;;
242;697,18;22;64;131111;;;
243;714,61;22;64;132033;;;
244;732,48;22;64;132958;;;
245;732,48;23;64;133885;;;
246;750,79;23;64;134815;;;
247;769,56;23;64;135748;;;
248;788,80;23;64;136683;;;
249;808,52;23;64;137621;;;
250;828,73;23;64;138561;;;
251;849,45;23;64;139505;;;
252;870,69;23;64;140450;;;
253;892,46;23;64;141399;;;
254;914,77;23;64;142350;;;
255;937,64;23;64;143303;;;
256;961,08;23;64;144259;;;
257;985,10;23;64;145218;;;
258;1009,73;23;64;146180;;;
259;1034,97;23;64;147144;;;
260;1034,97;23;63;148110;;;
261;1060,85;23;63;149079;;;
262;1087,37;23;63;150051;;;
263;1114,55;23;63;151025;;;
264;1142,42;23;63;152002;;;
265;1170,98;23;63;152982;;;
266;1200,25;23;63;153964;;;
267;1230,26;23;63;154948;;;
268;1261,02;23;63;155936;;;
269;1292,54;23;63;156925;;;
270;1324,86;23;63;157918;;;
271;1357,98;23;63;158913;;;
272;1391,93;23;63;159910;;;
273;1426,72;23;63;160910;;;
274;1462,39;23;63;161912;;;
275;1462,39;24;63;162918;;;
276;1498,95;24;63;163925;;;
277;1536,43;24;63;164935;;;
278;1574,84;24;63;165948;;;
279;1614,21;24;63;166963;;;
280;1654,56;24;63;167981;;;
281;1695,93;24;63;169001;;;
282;1738,32;24;63;170024;;;
283;1781,78;24;63;171049;;;
284;1826,33;24;63;172077;;;
285;1871,99;24;63;173108;;;
286;1918,79;24;63;174141;;;
287;1966,75;24;63;175176;;;
288;2015,92;24;63;176214;;;
289;2066,32;24;63;177254;;;
290;2066,32;24;62;178297;;;
291;2117,98;24;62;179343;;;
292;2170,93;24;62;180391;;;
293;2225,20;24;62;181441;;;
294;2280,83;24;62;182494;;;
295;2337,85;24;62;183549;;;
296;2396,30;24;62;184607;;;
297;2456,21;24;62;185668;;;
298;2517,61;24;62;186730;;;
299;2580,55;24;62;187796;;;
300;2645,07;24;62;188864;;;
301;2711,19;24;62;189934;;;
302;2778,97;24;62;191007;;;
303;2848,45;24;62;192082;;;
304;2919,66;24;62;193160;;;
305;2919,66;25;62;194240;;;
306;2992,65;25;62;195323;;;
307;3067,47;25;62;196408;;;
308;3144,15;25;62;197495;;;
309;3222,76;25;62;198585;;;
310;3303,33;25;62;199678;;;
311;3385,91;25;62;200773;;;
312;3470,56;25;62;201870;;;
313;3557,32;25;62;202970;;;
314;3646,25;25;62;204072;;;
315;3737,41;25;62;205177;;;
316;3830,84;25;62;206284;;;
317;3926,62;25;62;207394;;;
318;4024,78;25;62;208506;;;
319;4125,40;25;62;209620;;;
320;4125,40;25;61;210737;;;
321;4228,54;25;61;211856;;;
322;4334,25;25;61;212978;;;
323;4442,61;25;61;214102;;;
324;4553,67;25;61;215229;;;
325;4667,51;25;61;216358;;;
326;4784,20;25;61;217489;;;
327;4903,81;25;61;218623;;;
328;5026,40;25;61;219759;;;
329;5152,06;25;61;220898;;;
330;5280,86;25;61;222039;;;
331;5412,88;25;61;223182;;;
332;5548,21;25;61;224328;;;
333;5686,91;25;61;225476;;;
334;5829,08;25;61;226627;;;
335;5829,08;26;61;227780;;;
336;5974,81;26;61;228936;;;
337;6124,18;26;61;230093;;;
338;6277,29;26;61;231254;;;
339;6434,22;26;61;232416;;;
340;6595,07;26;61;233581;;;
341;6759,95;26;61;234749;;;
342;6928,95;26;61;235918;;;
343;7102,17;26;61;237090;;;
344;7279,73;26;61;238265;;;
345;7461,72;26;61;239442;;;
346;7648,26;26;61;240621;;;
347;7839,47;26;61;241803;;;
348;8035,46;26;61;242987;;;
349;8236,34;26;61;244173;;;
350;8442,25;26;61;245362;;;
351;8653,31;26;61;246553;;;
352;8869,64;26;61;247746;;;
353;9091,38;26;61;248942;;;
354;9318,67;26;61;250140;;;
355;9551,63;26;61;251341;;;
356;9790,42;26;61;252544;;;
357;10035,18;26;61;253749;;;
358;10286,06;26;61;254956;;;
359;10543,21;26;61;256166;;;
360;10543,21;26;60;257379;;;
361;10806,80;26;60;258593;;;
362;11076,96;26;60;259810;;;
363;11353,89;26;60;261029;;;
364;11637,74;26;60;262251;;;
365;11928,68;26;60;263475;;;
366;12226,90;26;60;264701;;;
367;12532,57;26;60;265930;;;
368;12845,88;26;60;267161;;;
369;13167,03;26;60;268394;;;
370;13496,21;26;60;269629;;;
371;13833,61;26;60;270867;;;
372;14179,45;26;60;272107;;;
373;14533,94;26;60;273350;;;
374;14897,29;26;60;274595;;;
375;15269,72;26;60;275842;;;
376;15651,46;26;60;277091;;;
377;16042,75;26;60;278343;;;
378;16443,82;26;60;279597;;;
379;16854,91;26;60;280853;;;
380;17276,28;26;60;282112;;;
381;17708,19;26;60;283373;;;
382;18150,90;26;60;284636;;;
383;18604,67;26;60;285902;;;
384;19069,79;26;60;287170;;;
385;19069,79;27;60;288440;;;
386;19546,53;27;60;289713;;;
387;20035,19;27;60;290987;;;
388;20536,07;27;60;292264;;;
389;21049,48;27;60;293544;;;
390;21575,71;27;60;294825;;;
391;22115,11;27;60;296109;;;
392;22667,98;27;60;297395;;;
393;23234,68;27;60;298684;;;
394;23815,55;27;60;299975;;;
395;24410,94;27;60;301268;;;
396;25021,21;27;60;302563;;;
397;25646,74;27;60;303860;;;
398;26287,91;27;60;305160;;;
399;26945,11;27;60;306462;;;
400;27618,74;27;60;307767;;;
401;28309,20;27;60;309073;;;
402;29016,93;27;60;310382;;;
403;29742,36;27;60;311693;;;
404;30485,92;27;60;313007;;;
405;31248,06;27;60;314322;;;
406;32029,27;27;60;315640;;;
407;32830,00;27;60;316961;;;
408;33650,75;27;60;318283;;;
409;34492,02;27;60;319608;;;
410;34492,02;27;59;320935;;;
411;35354,32;27;59;322264;;;
412;36238,18;27;59;323595;;;
413;37144,13;27;59;324929;;;
414;38072,73;27;59;326265;;;
415;39024,55;27;59;327603;;;
416;40000,16;27;59;328944;;;
417;41000,17;27;59;330286;;;
418;42025,17;27;59;331631;;;
419;43075,80;27;59;332978;;;
420;44152,70;27;59;334328;;;
421;45256,52;27;59;335679;;;
422;46387,93;27;59;337033;;;
423;47547,63;27;59;338389;;;
424;48736,32;27;59;339747;;;
425;49954,72;27;59;341108;;;
426;51203,59;27;59;342471;;;
427;52483,68;27;59;343835;;;
428;53795,77;27;59;345203;;;
429;55140,67;27;59;346572;;;
430;56519,19;27;59;347944;;;
431;57932,17;27;59;349317;;;
432;59380,47;27;59;350694;;;
433;60864,98;27;59;352072;;;
434;62386,61;27;59;353452;;;
435;62386,61;28;59;354835;;;
436;63946,27;28;59;356220;;;
437;65544,93;28;59;357607;;;
438;67183,55;28;59;358996;;;
439;68863,14;28;59;360388;;;
440;70584,72;28;59;361781;;;
441;72349,34;28;59;363177;;;
442;74158,07;28;59;364575;;;
443;76012,02;28;59;365976;;;
444;77912,32;28;59;367378;;;
445;79860,13;28;59;368783;;;
446;81856,63;28;59;370190;;;
447;83903,05;28;59;371599;;;
448;86000,63;28;59;373010;;;
449;88150,64;28;59;374423;;;
450;90354,41;28;59;375839;;;
451;92613,27;28;59;377257;;;
452;94928,60;28;59;378677;;;
453;97301,81;28;59;380099;;;
454;99734,36;28;59;381523;;;
455;102227,72;28;59;382950;;;
456;104783,41;28;59;384379;;;
457;107403,00;28;59;385810;;;
458;110088,07;28;59;387243;;;
459;112840,27;28;59;388678;;;
460;112840,27;28;58;390115;;;
461;115661,28;28;58;391555;;;
462;118552,81;28;58;392997;;;
463;121516,63;28;58;394440;;;
464;124554,55;28;58;395887;;;
465;127668,41;28;58;397335;;;
466;130860,12;28;58;398785;;;
467;134131,63;28;58;400238;;;
468;137484,92;28;58;401693;;;
469;140922,04;28;58;403149;;;
470;144445,09;28;58;404608;;;
471;148056,22;28;58;406070;;;
472;151757,62;28;58;407533;;;
473;155551,56;28;58;408999;;;
474;159440,35;28;58;410466;;;
475;163426,36;28;58;411936;;;
476;167512,02;28;58;413408;;;
477;171699,82;28;58;414882;;;
478;175992,32;28;58;416358;;;
479;180392,12;28;58;417837;;;
480;184901,93;28;58;419317;;;
481;189524,47;28;58;420800;;;
482;194262,59;28;58;422285;;;
483;199119,15;28;58;423772;;;
484;204097,13;28;58;425261;;;
485;204097,13;29;58;426752;;;
486;209199,56;29;58;428246;;;
487;214429,55;29;58;429741;;;
488;219790,29;29;58;431239;;;
489;225285,04;29;58;432738;;;
490;230917,17;29;58;434240;;;
491;236690,10;29;58;435744;;;
492;242607,35;29;58;437251;;;
493;248672,53;29;58;438759;;;
494;254889,35;29;58;440269;;;
495;261261,58;29;58;441782;;;
496;267793,12;29;58;443296;;;
497;274487,95;29;58;444813;;;
498;281350,15;29;58;446332;;;
499;288383,90;29;58;447853;;;
500;295593,50;29;58;449376;;;
501;302983,34;29;58;450902;;;
502;310557,92;29;58;452429;;;
503;318321,87;29;58;453958;;;
504;326279,92;29;58;455490;;;
505;334436,91;29;58;457024;;;
506;342797,84;29;58;458559;;;
507;351367,78;29;58;460097;;;
508;360151,98;29;58;461637;;;
509;369155,78;29;58;463179;;;
510;369155,78;29;57;464724;;;
511;378384,67;29;57;466270;;;
512;387844,29;29;57;467818;;;
513;397540,39;29;57;469369;;;
514;407478,90;29;57;470922;;;
515;417665,88;29;57;472476;;;
516;428107,52;29;57;474033;;;
517;438810,21;29;57;475592;;;
518;449780,47;29;57;477153;;;
519;461024,98;29;57;478716;;;
520;472550,60;29;57;480281;;;
521;484364,37;29;57;481849;;;
522;496473,48;29;57;483418;;;
523;508885,31;29;57;484989;;;
524;521607,45;29;57;486563;;;
525;534647,63;29;57;488139;;;
526;548013,82;29;57;489716;;;
527;561714,17;29;57;491296;;;
528;575757,02;29;57;492878;;;
529;590150,95;29;57;494462;;;
530;604904,72;29;57;496048;;;
531;620027,34;29;57;497636;;;
532;635528,02;29;57;499226;;;
533;651416,23;29;57;500819;;;
534;667701,63;29;57;502413;;;
535;667701,63;30;57;504009;;;
536;684394,17;30;57;505608;;;
537;701504,03;30;57;507208;;;
538;719041,63;30;57;508811;;;
539;737017,67;30;57;510416;;;
540;755443,11;30;57;512022;;;
541;774329,19;30;57;513631;;;
542;793687,42;30;57;515242;;;
543;813529,60;30;57;516855;;;
544;833867,84;30;57;518470;;;
545;854714,54;30;57;520087;;;
546;876082,40;30;57;521706;;;
547;897984,46;30;57;523327;;;
548;920434,07;30;57;524951;;;
549;943444,92;30;57;526576;;;
550;967031,05;30;57;528203;;;
551;991206,82;30;57;529833;;;
552;1015986,99;30;57;531464;;;
553;1041386,67;30;57;533098;;;
554;1067421,34;30;57;534733;;;
555;1094106,87;30;57;536371;;;
556;1121459,54;30;57;538011;;;
557;1149496,03;30;57;539652;;;
558;1178233,43;30;57;541296;;;
559;1207689,27;30;57;542942;;;
560;1207689,27;30;56;544590;;;
