Niveau;Damage;Effectif;Coût;Prix de l'upgrade;;;
71;15,94;17;73;16177;;;
72;16,34;17;73;16570;;;
73;16,75;17;73;16967;;;
74;17,17;17;73;17368;;;
75;17,17;18;73;17773;;;
76;17,60;18;73;18181;;;
77;18,04;18;73;18593;;;
78;18,49;18;73;19009;;;
79;18,95;18;73;19429;;;
80;18,95;18;72;19852;;;
81;19,43;18;72;20279;;;
82;19,91;18;72;20710;;;
83;20,41;18;72;21145;;;
84;20,92;18;72;21583;;;
85;20,92;19;72;22025;;;
86;21,44;19;72;22471;;;
87;21,98;19;72;22920;;;
88;22,53;19;72;23373;;;
89;23,09;19;72;23829;;;
90;23,09;19;71;24289;;;
91;23,67;19;71;24753;;;
92;24,26;19;71;25220;;;
93;24,87;19;71;25691;;;
94;25,49;19;71;26166;;;
95;25,49;20;71;26644;;;
96;26,13;20;71;27125;;;
97;26,78;20;71;27610;;;
98;27,45;20;71;28099;;;
99;28,13;20;71;28591;;;
100;28,13;20;70;29086;;;
101;28,84;20;70;29585;;;
102;29,56;20;70;30088;;;
103;30,30;20;70;30594;;;
104;31,06;20;70;31103;;;
105;31,83;20;70;31616;;;
106;32,63;20;70;32132;;;
107;33,44;20;70;32652;;;
108;34,28;20;70;33175;;;
109;35,14;20;70;33701;;;
110;35,14;21;70;34231;;;
111;36,02;21;70;34764;;;
112;36,92;21;70;35301;;;
113;37,84;21;70;35841;;;
114;38,78;21;70;36384;;;
115;39,75;21;70;36931;;;
116;40,75;21;70;37481;;;
117;41,77;21;70;38034;;;
118;42,81;21;70;38590;;;
119;43,88;21;70;39150;;;
120;43,88;21;69;39714;;;
121;44,98;21;69;40280;;;
122;46,10;21;69;40850;;;
123;47,25;21;69;41423;;;
124;48,44;21;69;41999;;;
125;49,65;21;69;42579;;;
126;50,89;21;69;43161;;;
127;52,16;21;69;43747;;;
128;53,46;21;69;44337;;;
129;54,80;21;69;44929;;;
130;54,80;22;69;45525;;;
131;56,17;22;69;46124;;;
132;57,58;22;69;46726;;;
133;59,01;22;69;47331;;;
134;60,49;22;69;47940;;;
135;62,00;22;69;48551;;;
136;63,55;22;69;49166;;;
137;65,14;22;69;49784;;;
138;66,77;22;69;50405;;;
139;68,44;22;69;51029;;;
140;68,44;22;68;51657;;;
141;70,15;22;68;52287;;;
142;71,90;22;68;52921;;;
143;73,70;22;68;53558;;;
144;75,54;22;68;54198;;;
145;77,43;22;68;54841;;;
146;79,37;22;68;55487;;;
147;81,35;22;68;56136;;;
148;83,39;22;68;56788;;;
149;85,47;22;68;57444;;;
150;85,47;23;68;58102;;;
151;87,61;23;68;58764;;;
152;89,80;23;68;59428;;;
153;92,04;23;68;60096;;;
154;94,34;23;68;60767;;;
155;96,70;23;68;61440;;;
156;99,12;23;68;62117;;;
157;101,60;23;68;62797;;;
158;104,14;23;68;63480;;;
159;106,74;23;68;64166;;;
160;106,74;23;68;64854;;;
161;109,41;23;67;65546;;;
162;112,15;23;67;66241;;;
163;114,95;23;67;66939;;;
164;117,82;23;67;67640;;;
165;120,77;23;67;68344;;;
166;123,79;23;67;69050;;;
167;126,88;23;67;69760;;;
168;130,05;23;67;70473;;;
169;133,31;23;67;71189;;;
170;133,31;24;67;71907;;;
171;136,64;24;67;72629;;;
172;140,05;24;67;73354;;;
173;143,56;24;67;74081;;;
174;147,14;24;67;74811;;;
175;150,82;24;67;75545;;;
176;154,59;24;67;76281;;;
177;158,46;24;67;77020;;;
178;162,42;24;67;77762;;;
179;166,48;24;67;78507;;;
180;166,48;24;66;79255;;;
181;170,64;24;66;80006;;;
182;174,91;24;66;80760;;;
183;179,28;24;66;81517;;;
184;183,76;24;66;82276;;;
185;188,36;24;66;83038;;;
186;193,07;24;66;83804;;;
187;197,89;24;66;84572;;;
188;202,84;24;66;85343;;;
189;207,91;24;66;86117;;;
190;207,91;25;66;86893;;;
191;213,11;25;66;87673;;;
192;218,44;25;66;88455;;;
193;223,90;25;66;89241;;;
194;229,50;25;66;90029;;;
195;235,23;25;66;90820;;;
196;241,11;25;66;91613;;;
197;247,14;25;66;92410;;;
198;253,32;25;66;93209;;;
199;259,65;25;66;94011;;;
200;259,65;25;65;94816;;;
201;266,14;25;65;95624;;;
202;272,80;25;65;96435;;;
203;279,62;25;65;97248;;;
204;286,61;25;65;98065;;;
205;293,77;25;65;98884;;;
206;301,12;25;65;99705;;;
207;308,65;25;65;100530;;;
208;316,36;25;65;101357;;;
209;324,27;25;65;102187;;;
210;332,38;25;65;103020;;;
211;340,69;25;65;103856;;;
212;349,20;25;65;104694;;;
213;357,93;25;65;105535;;;
214;366,88;25;65;106379;;;
215;366,88;26;65;107226;;;
216;376,05;26;65;108075;;;
217;385,46;26;65;108928;;;
218;395,09;26;65;109782;;;
219;404,97;26;65;110640;;;
220;415,09;26;65;111500;;;
221;425,47;26;65;112364;;;
222;436,11;26;65;113229;;;
223;447,01;26;65;114098;;;
224;458,19;26;65;114969;;;
225;469,64;26;65;115843;;;
226;481,38;26;65;116720;;;
227;493,42;26;65;117599;;;
228;505,75;26;65;118481;;;
229;518,40;26;65;119366;;;
230;518,40;26;64;120253;;;
231;531,36;26;64;121143;;;
232;544,64;26;64;122036;;;
233;558,26;26;64;122932;;;
234;572,21;26;64;123830;;;
235;586,52;26;64;124731;;;
236;601,18;26;64;125634;;;
237;616,21;26;64;126540;;;
238;631,61;26;64;127449;;;
239;647,41;26;64;128361;;;
240;663,59;26;64;129275;;;
241;680,18;26;64;130191;;;
242;697,18;26;64;131111;;;
243;714,61;26;64;132033;;;
244;732,48;26;64;132958;;;
245;732,48;27;64;133885;;;
246;750,79;27;64;134815;;;
247;769,56;27;64;135748;;;
248;788,80;27;64;136683;;;
249;808,52;27;64;137621;;;
250;828,73;27;64;138561;;;
251;849,45;27;64;139505;;;
252;870,69;27;64;140450;;;
253;892,46;27;64;141399;;;
254;914,77;27;64;142350;;;
255;937,64;27;64;143303;;;
256;961,08;27;64;144259;;;
257;985,10;27;64;145218;;;
258;1009,73;27;64;146180;;;
259;1034,97;27;64;147144;;;
260;1034,97;27;63;148110;;;
261;1060,85;27;63;149079;;;
262;1087,37;27;63;150051;;;
263;1114,55;27;63;151025;;;
264;1142,42;27;63;152002;;;
265;1170,98;27;63;152982;;;
266;1200,25;27;63;153964;;;
267;1230,26;27;63;154948;;;
268;1261,02;27;63;155936;;;
269;1292,54;27;63;156925;;;
270;1324,86;27;63;157918;;;
271;1357,98;27;63;158913;;;
272;1391,93;27;63;159910;;;
273;1426,72;27;63;160910;;;
274;1462,39;27;63;161912;;;
275;1462,39;28;63;162918;;;
276;1498,95;28;63;163925;;;
277;1536,43;28;63;164935;;;
278;1574,84;28;63;165948;;;
279;1614,21;28;63;166963;;;
280;1654,56;28;63;167981;;;
281;1695,93;28;63;169001;;;
282;1738,32;28;63;170024;;;
283;1781,78;28;63;171049;;;
284;1826,33;28;63;172077;;;
285;1871,99;28;63;173108;;;
286;1918,79;28;63;174141;;;
287;1966,75;28;63;175176;;;
288;2015,92;28;63;176214;;;
289;2066,32;28;63;177254;;;
290;2066,32;28;62;178297;;;
291;2117,98;28;62;179343;;;
292;2170,93;28;62;180391;;;
293;2225,20;28;62;181441;;;
294;2280,83;28;62;182494;;;
295;2337,85;28;62;183549;;;
296;2396,30;28;62;184607;;;
297;2456,21;28;62;185668;;;
298;2517,61;28;62;186730;;;
299;2580,55;28;62;187796;;;
300;2645,07;28;62;188864;;;
301;2711,19;28;62;189934;;;
302;2778,97;28;62;191007;;;
303;2848,45;28;62;192082;;;
304;2919,66;28;62;193160;;;
305;2919,66;29;62;194240;;;
306;2992,65;29;62;195323;;;
307;3067,47;29;62;196408;;;
308;3144,15;29;62;197495;;;
309;3222,76;29;62;198585;;;
310;3303,33;29;62;199678;;;
311;3385,91;29;62;200773;;;
312;3470,56;29;62;201870;;;
313;3557,32;29;62;202970;;;
314;3646,25;29;62;204072;;;
315;3737,41;29;62;205177;;;
316;3830,84;29;62;206284;;;
317;3926,62;29;62;207394;;;
318;4024,78;29;62;208506;;;
319;4125,40;29;62;209620;;;
320;4125,40;29;61;210737;;;
321;4228,54;29;61;211856;;;
322;4334,25;29;61;212978;;;
323;4442,61;29;61;214102;;;
324;4553,67;29;61;215229;;;
325;4667,51;29;61;216358;;;
326;4784,20;29;61;217489;;;
327;4903,81;29;61;218623;;;
328;5026,40;29;61;219759;;;
329;5152,06;29;61;220898;;;
330;5280,86;29;61;222039;;;
331;5412,88;29;61;223182;;;
332;5548,21;29;61;224328;;;
333;5686,91;29;61;225476;;;
334;5829,08;29;61;226627;;;
335;5829,08;30;61;227780;;;
336;5974,81;30;61;228936;;;
337;6124,18;30;61;230093;;;
338;6277,29;30;61;231254;;;
339;6434,22;30;61;232416;;;
340;6595,07;30;61;233581;;;
341;6759,95;30;61;234749;;;
342;6928,95;30;61;235918;;;
343;7102,17;30;61;237090;;;
344;7279,73;30;61;238265;;;
345;7461,72;30;61;239442;;;
346;7648,26;30;61;240621;;;
347;7839,47;30;61;241803;;;
348;8035,46;30;61;242987;;;
349;8236,34;30;61;244173;;;
350;8442,25;30;61;245362;;;
351;8653,31;30;61;246553;;;
352;8869,64;30;61;247746;;;
353;9091,38;30;61;248942;;;
354;9318,67;30;61;250140;;;
355;9551,63;30;61;251341;;;
356;9790,42;30;61;252544;;;
357;10035,18;30;61;253749;;;
358;10286,06;30;61;254956;;;
359;10543,21;30;61;256166;;;
360;10543,21;30;60;257379;;;
361;10806,80;30;60;258593;;;
362;11076,96;30;60;259810;;;
363;11353,89;30;60;261029;;;
364;11637,74;30;60;262251;;;
365;11928,68;30;60;263475;;;
366;12226,90;30;60;264701;;;
367;12532,57;30;60;265930;;;
368;12845,88;30;60;267161;;;
369;13167,03;30;60;268394;;;
370;13496,21;30;60;269629;;;
371;13833,61;30;60;270867;;;
372;14179,45;30;60;272107;;;
373;14533,94;30;60;273350;;;
374;14897,29;30;60;274595;;;
375;15269,72;30;60;275842;;;
376;15651,46;30;60;277091;;;
377;16042,75;30;60;278343;;;
378;16443,82;30;60;279597;;;
379;16854,91;30;60;280853;;;
380;17276,28;30;60;282112;;;
381;17708,19;30;60;283373;;;
382;18150,90;30;60;284636;;;
383;18604,67;30;60;285902;;;
384;19069,79;30;60;287170;;;
385;19069,79;31;60;288440;;;
386;19546,53;31;60;289713;;;
387;20035,19;31;60;290987;;;
388;20536,07;31;60;292264;;;
389;21049,48;31;60;293544;;;
390;21575,71;31;60;294825;;;
391;22115,11;31;60;296109;;;
392;22667,98;31;60;297395;;;
393;23234,68;31;60;298684;;;
394;23815,55;31;60;299975;;;
395;24410,94;31;60;301268;;;
396;25021,21;31;60;302563;;;
397;25646,74;31;60;303860;;;
398;26287,91;31;60;305160;;;
399;26945,11;31;60;306462;;;
400;27618,74;31;60;307767;;;
401;28309,20;31;60;309073;;;
402;29016,93;31;60;310382;;;
403;29742,36;31;60;311693;;;
404;30485,92;31;60;313007;;;
405;31248,06;31;60;314322;;;
406;32029,27;31;60;315640;;;
407;32830,00;31;60;316961;;;
408;33650,75;31;60;318283;;;
409;34492,02;31;60;319608;;;
410;34492,02;31;59;320935;;;
411;35354,32;31;59;322264;;;
412;36238,18;31;59;323595;;;
413;37144,13;31;59;324929;;;
414;38072,73;31;59;326265;;;
415;39024,55;31;59;327603;;;
416;40000,16;31;59;328944;;;
417;41000,17;31;59;330286;;;
418;42025,17;31;59;331631;;;
419;43075,80;31;59;332978;;;
420;44152,70;31;59;334328;;;
421;45256,52;31;59;335679;;;
422;46387,93;31;59;337033;;;
423;47547,63;31;59;338389;;;
424;48736,32;31;59;339747;;;
425;49954,72;31;59;341108;;;
426;51203,59;31;59;342471;;;
427;52483,68;31;59;343835;;;
428;53795,77;31;59;345203;;;
429;55140,67;31;59;346572;;;
430;56519,19;31;59;347944;;;
431;57932,17;31;59;349317;;;
432;59380,47;31;59;350694;;;
433;60864,98;31;59;352072;;;
434;62386,61;31;59;353452;;;
435;62386,61;32;59;354835;;;
436;63946,27;32;59;356220;;;
437;65544,93;32;59;357607;;;
438;67183,55;32;59;358996;;;
439;68863,14;32;59;360388;;;
440;70584,72;32;59;361781;;;
441;72349,34;32;59;363177;;;
442;74158,07;32;59;364575;;;
443;76012,02;32;59;365976;;;
444;77912,32;32;59;367378;;;
445;79860,13;32;59;368783;;;
446;81856,63;32;59;370190;;;
447;83903,05;32;59;371599;;;
448;86000,63;32;59;373010;;;
449;88150,64;32;59;374423;;;
450;90354,41;32;59;375839;;;
451;92613,27;32;59;377257;;;
452;94928,60;32;59;378677;;;
453;97301,81;32;59;380099;;;
454;99734,36;32;59;381523;;;
455;102227,72;32;59;382950;;;
456;104783,41;32;59;384379;;;
457;107403,00;32;59;385810;;;
458;110088,07;32;59;387243;;;
459;112840,27;32;59;388678;;;
460;112840,27;32;58;390115;;;
461;115661,28;32;58;391555;;;
462;118552,81;32;58;392997;;;
463;121516,63;32;58;394440;;;
464;124554,55;32;58;395887;;;
465;127668,41;32;58;397335;;;
466;130860,12;32;58;398785;;;
467;134131,63;32;58;400238;;;
468;137484,92;32;58;401693;;;
469;140922,04;32;58;403149;;;
470;144445,09;32;58;404608;;;
471;148056,22;32;58;406070;;;
472;151757,62;32;58;407533;;;
473;155551,56;32;58;408999;;;
474;159440,35;32;58;410466;;;
475;163426,36;32;58;411936;;;
476;167512,02;32;58;413408;;;
477;171699,82;32;58;414882;;;
478;175992,32;32;58;416358;;;
479;180392,12;32;58;417837;;;
480;184901,93;32;58;419317;;;
481;189524,47;32;58;420800;;;
482;194262,59;32;58;422285;;;
483;199119,15;32;58;423772;;;
484;204097,13;32;58;425261;;;
485;204097,13;33;58;426752;;;
486;209199,56;33;58;428246;;;
487;214429,55;33;58;429741;;;
488;219790,29;33;58;431239;;;
489;225285,04;33;58;432738;;;
490;230917,17;33;58;434240;;;
491;236690,10;33;58;435744;;;
492;242607,35;33;58;437251;;;
493;248672,53;33;58;438759;;;
494;254889,35;33;58;440269;;;
495;261261,58;33;58;441782;;;
496;267793,12;33;58;443296;;;
497;274487,95;33;58;444813;;;
498;281350,15;33;58;446332;;;
499;288383,90;33;58;447853;;;
500;295593,50;33;58;449376;;;
501;302983,34;33;58;450902;;;
502;310557,92;33;58;452429;;;
503;318321,87;33;58;453958;;;
504;326279,92;33;58;455490;;;
505;334436,91;33;58;457024;;;
506;342797,84;33;58;458559;;;
507;351367,78;33;58;460097;;;
508;360151,98;33;58;461637;;;
509;369155,78;33;58;463179;;;
510;369155,78;33;57;464724;;;
511;378384,67;33;57;466270;;;
512;387844,29;33;57;467818;;;
513;397540,39;33;57;469369;;;
514;407478,90;33;57;470922;;;
515;417665,88;33;57;472476;;;
516;428107,52;33;57;474033;;;
517;438810,21;33;57;475592;;;
518;449780,47;33;57;477153;;;
519;461024,98;33;57;478716;;;
520;472550,60;33;57;480281;;;
521;484364,37;33;57;481849;;;
522;496473,48;33;57;483418;;;
523;508885,31;33;57;484989;;;
524;521607,45;33;57;486563;;;
525;534647,63;33;57;488139;;;
526;548013,82;33;57;489716;;;
527;561714,17;33;57;491296;;;
528;575757,02;33;57;492878;;;
529;590150,95;33;57;494462;;;
530;604904,72;33;57;496048;;;
531;620027,34;33;57;497636;;;
532;635528,02;33;57;499226;;;
533;651416,23;33;57;500819;;;
534;667701,63;33;57;502413;;;
535;667701,63;34;57;504009;;;
536;684394,17;34;57;505608;;;
537;701504,03;34;57;507208;;;
538;719041,63;34;57;508811;;;
539;737017,67;34;57;510416;;;
540;755443,11;34;57;512022;;;
541;774329,19;34;57;513631;;;
542;793687,42;34;57;515242;;;
543;813529,60;34;57;516855;;;
544;833867,84;34;57;518470;;;
545;854714,54;34;57;520087;;;
546;876082,40;34;57;521706;;;
547;897984,46;34;57;523327;;;
548;920434,07;34;57;524951;;;
549;943444,92;34;57;526576;;;
550;967031,05;34;57;528203;;;
551;991206,82;34;57;529833;;;
552;1015986,99;34;57;531464;;;
553;1041386,67;34;57;533098;;;
554;1067421,34;34;57;534733;;;
555;1094106,87;34;57;536371;;;
556;1121459,54;34;57;538011;;;
557;1149496,03;34;57;539652;;;
558;1178233,43;34;57;541296;;;
559;1207689,27;34;57;542942;;;
560;1207689,27;34;56;544590;;;
