Niveau;Damage;Effectif;Coût;Prix de l'upgrade;;;
176;193,24;20;43;76281;;;
177;198,07;20;43;77020;;;
178;203,03;20;43;77762;;;
179;208,10;20;43;78507;;;
180;208,10;20;42;79255;;;
181;213,30;20;42;80006;;;
182;218,64;20;42;80760;;;
183;224,10;20;42;81517;;;
184;229,70;20;42;82276;;;
185;235,45;20;42;83038;;;
186;241,33;20;42;83804;;;
187;247,37;20;42;84572;;;
188;253,55;20;42;85343;;;
189;259,89;20;42;86117;;;
190;259,89;21;42;86893;;;
191;266,39;21;42;87673;;;
192;273,05;21;42;88455;;;
193;279,87;21;42;89241;;;
194;286,87;21;42;90029;;;
195;294,04;21;42;90820;;;
196;301,39;21;42;91613;;;
197;308,93;21;42;92410;;;
198;316,65;21;42;93209;;;
199;324,57;21;42;94011;;;
200;324,57;21;41;94816;;;
201;332,68;21;41;95624;;;
202;341,00;21;41;96435;;;
203;349,52;21;41;97248;;;
204;358,26;21;41;98065;;;
205;367,22;21;41;98884;;;
206;376,40;21;41;99705;;;
207;385,81;21;41;100530;;;
208;395,45;21;41;101357;;;
209;405,34;21;41;102187;;;
210;415,47;21;41;103020;;;
211;425,86;21;41;103856;;;
212;436,51;21;41;104694;;;
213;447,42;21;41;105535;;;
214;458,60;21;41;106379;;;
215;458,60;22;41;107226;;;
216;470,07;22;41;108075;;;
217;481,82;22;41;108928;;;
218;493,87;22;41;109782;;;
219;506,21;22;41;110640;;;
220;518,87;22;41;111500;;;
221;531,84;22;41;112364;;;
222;545,14;22;41;113229;;;
223;558,76;22;41;114098;;;
224;572,73;22;41;114969;;;
225;587,05;22;41;115843;;;
226;601,73;22;41;116720;;;
227;616,77;22;41;117599;;;
228;632,19;22;41;118481;;;
229;647,99;22;41;119366;;;
230;647,99;22;40;120253;;;
231;664,19;22;40;121143;;;
232;680,80;22;40;122036;;;
233;697,82;22;40;122932;;;
234;715,26;22;40;123830;;;
235;733,15;22;40;124731;;;
236;751,48;22;40;125634;;;
237;770,26;22;40;126540;;;
238;789,52;22;40;127449;;;
239;809,26;22;40;128361;;;
240;829,49;22;40;129275;;;
241;850,23;22;40;130191;;;
242;871,48;22;40;131111;;;
243;893,27;22;40;132033;;;
244;915,60;22;40;132958;;;
245;915,60;23;40;133885;;;
246;938,49;23;40;134815;;;
247;961,95;23;40;135748;;;
248;986,00;23;40;136683;;;
249;1010,65;23;40;137621;;;
250;1035,92;23;40;138561;;;
251;1061,81;23;40;139505;;;
252;1088,36;23;40;140450;;;
253;1115,57;23;40;141399;;;
254;1143,46;23;40;142350;;;
255;1172,04;23;40;143303;;;
256;1201,35;23;40;144259;;;
257;1231,38;23;40;145218;;;
258;1262,16;23;40;146180;;;
259;1293,72;23;40;147144;;;
260;1293,72;23;39;148110;;;
261;1326,06;23;39;149079;;;
262;1359,21;23;39;150051;;;
263;1393,19;23;39;151025;;;
264;1428,02;23;39;152002;;;
265;1463,72;23;39;152982;;;
266;1500,32;23;39;153964;;;
267;1537,82;23;39;154948;;;
268;1576,27;23;39;155936;;;
269;1615,68;23;39;156925;;;
270;1656,07;23;39;157918;;;
271;1697,47;23;39;158913;;;
272;1739,91;23;39;159910;;;
273;1783,40;23;39;160910;;;
274;1827,99;23;39;161912;;;
275;1827,99;24;39;162918;;;
276;1873,69;24;39;163925;;;
277;1920,53;24;39;164935;;;
278;1968,55;24;39;165948;;;
279;2017,76;24;39;166963;;;
280;2068,20;24;39;167981;;;
281;2119,91;24;39;169001;;;
282;2172,91;24;39;170024;;;
283;2227,23;24;39;171049;;;
284;2282,91;24;39;172077;;;
285;2339,98;24;39;173108;;;
286;2398,48;24;39;174141;;;
287;2458,44;24;39;175176;;;
288;2519,90;24;39;176214;;;
289;2582,90;24;39;177254;;;
290;2582,90;24;38;178297;;;
291;2647,47;24;38;179343;;;
292;2713,66;24;38;180391;;;
293;2781,50;24;38;181441;;;
294;2851,04;24;38;182494;;;
295;2922,32;24;38;183549;;;
296;2995,37;24;38;184607;;;
297;3070,26;24;38;185668;;;
298;3147,02;24;38;186730;;;
299;3225,69;24;38;187796;;;
300;3306,33;24;38;188864;;;
301;3388,99;24;38;189934;;;
302;3473,72;24;38;191007;;;
303;3560,56;24;38;192082;;;
304;3649,57;24;38;193160;;;
305;3649,57;25;38;194240;;;
306;3740,81;25;38;195323;;;
307;3834,33;25;38;196408;;;
308;3930,19;25;38;197495;;;
309;4028,45;25;38;198585;;;
310;4129,16;25;38;199678;;;
311;4232,39;25;38;200773;;;
312;4338,20;25;38;201870;;;
313;4446,65;25;38;202970;;;
314;4557,82;25;38;204072;;;
315;4671,76;25;38;205177;;;
316;4788,56;25;38;206284;;;
317;4908,27;25;38;207394;;;
318;5030,98;25;38;208506;;;
319;5156,75;25;38;209620;;;
320;5156,75;25;37;210737;;;
321;5285,67;25;37;211856;;;
322;5417,81;25;37;212978;;;
323;5553,26;25;37;214102;;;
324;5692,09;25;37;215229;;;
325;5834,39;25;37;216358;;;
326;5980,25;25;37;217489;;;
327;6129,76;25;37;218623;;;
328;6283,00;25;37;219759;;;
329;6440,08;25;37;220898;;;
330;6601,08;25;37;222039;;;
331;6766,10;25;37;223182;;;
332;6935,26;25;37;224328;;;
333;7108,64;25;37;225476;;;
334;7286,35;25;37;226627;;;
335;7286,35;26;37;227780;;;
336;7468,51;26;37;228936;;;
337;7655,23;26;37;230093;;;
338;7846,61;26;37;231254;;;
339;8042,77;26;37;232416;;;
340;8243,84;26;37;233581;;;
341;8449,94;26;37;234749;;;
342;8661,19;26;37;235918;;;
343;8877,72;26;37;237090;;;
344;9099,66;26;37;238265;;;
345;9327,15;26;37;239442;;;
346;9560,33;26;37;240621;;;
347;9799,34;26;37;241803;;;
348;10044,32;26;37;242987;;;
349;10295,43;26;37;244173;;;
350;10552,81;26;37;245362;;;
351;10816,63;26;37;246553;;;
352;11087,05;26;37;247746;;;
353;11364,23;26;37;248942;;;
354;11648,33;26;37;250140;;;
355;11939,54;26;37;251341;;;
356;12238,03;26;37;252544;;;
357;12543,98;26;37;253749;;;
358;12857,58;26;37;254956;;;
359;13179,02;26;37;256166;;;
360;13179,02;26;36;257379;;;
361;13508,49;26;36;258593;;;
362;13846,21;26;36;259810;;;
363;14192,36;26;36;261029;;;
364;14547,17;26;36;262251;;;
365;14910,85;26;36;263475;;;
366;15283,62;26;36;264701;;;
367;15665,71;26;36;265930;;;
368;16057,35;26;36;267161;;;
369;16458,79;26;36;268394;;;
370;16870,26;26;36;269629;;;
371;17292,01;26;36;270867;;;
372;17724,31;26;36;272107;;;
373;18167,42;26;36;273350;;;
374;18621,61;26;36;274595;;;
375;19087,15;26;36;275842;;;
376;19564,33;26;36;277091;;;
377;20053,44;26;36;278343;;;
378;20554,77;26;36;279597;;;
379;21068,64;26;36;280853;;;
380;21595,36;26;36;282112;;;
381;22135,24;26;36;283373;;;
382;22688,62;26;36;284636;;;
383;23255,84;26;36;285902;;;
384;23837,23;26;36;287170;;;
385;23837,23;27;36;288440;;;
386;24433,16;27;36;289713;;;
387;25043,99;27;36;290987;;;
388;25670,09;27;36;292264;;;
389;26311,84;27;36;293544;;;
390;26969,64;27;36;294825;;;
391;27643,88;27;36;296109;;;
392;28334,98;27;36;297395;;;
393;29043,35;27;36;298684;;;
394;29769,44;27;36;299975;;;
395;30513,67;27;36;301268;;;
396;31276,51;27;36;302563;;;
397;32058,43;27;36;303860;;;
398;32859,89;27;36;305160;;;
399;33681,39;27;36;306462;;;
400;34523,42;27;36;307767;;;
401;35386,51;27;36;309073;;;
402;36271,17;27;36;310382;;;
403;37177,95;27;36;311693;;;
404;38107,40;27;36;313007;;;
405;39060,08;27;36;314322;;;
406;40036,58;27;36;315640;;;
407;41037,50;27;36;316961;;;
408;42063,44;27;36;318283;;;
409;43115,02;27;36;319608;;;
410;43115,02;27;35;320935;;;
411;44192,90;27;35;322264;;;
412;45297,72;27;35;323595;;;
413;46430,16;27;35;324929;;;
414;47590,92;27;35;326265;;;
415;48780,69;27;35;327603;;;
416;50000,21;27;35;328944;;;
417;51250,21;27;35;330286;;;
418;52531,47;27;35;331631;;;
419;53844,75;27;35;332978;;;
420;55190,87;27;35;334328;;;
421;56570,64;27;35;335679;;;
422;57984,91;27;35;337033;;;
423;59434,53;27;35;338389;;;
424;60920,40;27;35;339747;;;
425;62443,41;27;35;341108;;;
426;64004,49;27;35;342471;;;
427;65604,60;27;35;343835;;;
428;67244,72;27;35;345203;;;
429;68925,84;27;35;346572;;;
430;70648,98;27;35;347944;;;
431;72415,21;27;35;349317;;;
432;74225,59;27;35;350694;;;
433;76081,23;27;35;352072;;;
434;77983,26;27;35;353452;;;
435;77983,26;28;35;354835;;;
436;79932,84;28;35;356220;;;
437;81931,16;28;35;357607;;;
438;83979,44;28;35;358996;;;
439;86078,92;28;35;360388;;;
440;88230,90;28;35;361781;;;
441;90436,67;28;35;363177;;;
442;92697,59;28;35;364575;;;
443;95015,03;28;35;365976;;;
444;97390,40;28;35;367378;;;
445;99825,16;28;35;368783;;;
446;102320,79;28;35;370190;;;
447;104878,81;28;35;371599;;;
448;107500,78;28;35;373010;;;
449;110188,30;28;35;374423;;;
450;112943,01;28;35;375839;;;
451;115766,58;28;35;377257;;;
452;118660,75;28;35;378677;;;
453;121627,27;28;35;380099;;;
454;124667,95;28;35;381523;;;
455;127784,65;28;35;382950;;;
456;130979,26;28;35;384379;;;
457;134253,75;28;35;385810;;;
458;137610,09;28;35;387243;;;
459;141050,34;28;35;388678;;;
460;141050,34;28;34;390115;;;
461;144576,60;28;34;391555;;;
462;148191,02;28;34;392997;;;
463;151895,79;28;34;394440;;;
464;155693,19;28;34;395887;;;
465;159585,51;28;34;397335;;;
466;163575,15;28;34;398785;;;
467;167664,53;28;34;400238;;;
468;171856,14;28;34;401693;;;
469;176152,55;28;34;403149;;;
470;180556,36;28;34;404608;;;
471;185070,27;28;34;406070;;;
472;189697,03;28;34;407533;;;
473;194439,45;28;34;408999;;;
474;199300,44;28;34;410466;;;
475;204282,95;28;34;411936;;;
476;209390,02;28;34;413408;;;
477;214624,78;28;34;414882;;;
478;219990,39;28;34;416358;;;
479;225490,15;28;34;417837;;;
480;231127,41;28;34;419317;;;
481;236905,59;28;34;420800;;;
482;242828,23;28;34;422285;;;
483;248898,94;28;34;423772;;;
484;255121,41;28;34;425261;;;
485;255121,41;29;34;426752;;;
486;261499,45;29;34;428246;;;
487;268036,93;29;34;429741;;;
488;274737,86;29;34;431239;;;
489;281606,30;29;34;432738;;;
490;288646,46;29;34;434240;;;
491;295862,62;29;34;435744;;;
492;303259,19;29;34;437251;;;
493;310840,67;29;34;438759;;;
494;318611,69;29;34;440269;;;
495;326576,98;29;34;441782;;;
496;334741,40;29;34;443296;;;
497;343109,94;29;34;444813;;;
498;351687,69;29;34;446332;;;
499;360479,88;29;34;447853;;;
500;369491,87;29;34;449376;;;
501;378729,17;29;34;450902;;;
502;388197,40;29;34;452429;;;
503;397902,34;29;34;453958;;;
504;407849,89;29;34;455490;;;
505;418046,14;29;34;457024;;;
506;428497,29;29;34;458559;;;
507;439209,73;29;34;460097;;;
508;450189,97;29;34;461637;;;
509;461444,72;29;34;463179;;;
510;461444,72;29;33;464724;;;
511;472980,84;29;33;466270;;;
512;484805,36;29;33;467818;;;
513;496925,49;29;33;469369;;;
514;509348,63;29;33;470922;;;
515;522082,35;29;33;472476;;;
516;535134,40;29;33;474033;;;
517;548512,76;29;33;475592;;;
518;562225,58;29;33;477153;;;
519;576281,22;29;33;478716;;;
520;590688,25;29;33;480281;;;
521;605455,46;29;33;481849;;;
522;620591,85;29;33;483418;;;
523;636106,64;29;33;484989;;;
524;652009,31;29;33;486563;;;
525;668309,54;29;33;488139;;;
526;685017,28;29;33;489716;;;
527;702142,71;29;33;491296;;;
528;719696,28;29;33;492878;;;
529;737688,69;29;33;494462;;;
530;756130,90;29;33;496048;;;
531;775034,18;29;33;497636;;;
532;794410,03;29;33;499226;;;
533;814270,28;29;33;500819;;;
534;834627,04;29;33;502413;;;
535;834627,04;30;33;504009;;;
536;855492,71;30;33;505608;;;
537;876880,03;30;33;507208;;;
538;898802,03;30;33;508811;;;
539;921272,08;30;33;510416;;;
540;944303,89;30;33;512022;;;
541;967911,48;30;33;513631;;;
542;992109,27;30;33;515242;;;
543;1016912,00;30;33;516855;;;
544;1042334,80;30;33;518470;;;
545;1068393,17;30;33;520087;;;
546;1095103,00;30;33;521706;;;
547;1122480,58;30;33;523327;;;
548;1150542,59;30;33;524951;;;
549;1179306,16;30;33;526576;;;
550;1208788,81;30;33;528203;;;
551;1239008,53;30;33;529833;;;
552;1269983,74;30;33;531464;;;
553;1301733,34;30;33;533098;;;
554;1334276,67;30;33;534733;;;
555;1367633,59;30;33;536371;;;
556;1401824,43;30;33;538011;;;
557;1436870,04;30;33;539652;;;
558;1472791,79;30;33;541296;;;
559;1509611,58;30;33;542942;;;
560;1509611,58;30;32;544590;;;
