Niveau;Damage;Effectif;Coût;Prix de l'upgrade;;;
276;1124,21;26;58;163925;;;
277;1152,32;26;58;164935;;;
278;1181,13;26;58;165948;;;
279;1210,66;26;58;166963;;;
280;1240,92;26;58;167981;;;
281;1271,94;26;58;169001;;;
282;1303,74;26;58;170024;;;
283;1336,34;26;58;171049;;;
284;1369,75;26;58;172077;;;
285;1403,99;26;58;173108;;;
286;1439,09;26;58;174141;;;
287;1475,07;26;58;175176;;;
288;1511,94;26;58;176214;;;
289;1549,74;26;58;177254;;;
290;1549,74;26;57;178297;;;
291;1588,48;26;57;179343;;;
292;1628,20;26;57;180391;;;
293;1668,90;26;57;181441;;;
294;1710,62;26;57;182494;;;
295;1753,39;26;57;183549;;;
296;1797,22;26;57;184607;;;
297;1842,16;26;57;185668;;;
298;1888,21;26;57;186730;;;
299;1935,41;26;57;187796;;;
300;1983,80;26;57;188864;;;
301;2033,39;26;57;189934;;;
302;2084,23;26;57;191007;;;
303;2136,34;26;57;192082;;;
304;2189,74;26;57;193160;;;
305;2189,74;27;57;194240;;;
306;2244,49;27;57;195323;;;
307;2300,60;27;57;196408;;;
308;2358,11;27;57;197495;;;
309;2417,07;27;57;198585;;;
310;2477,49;27;57;199678;;;
311;2539,43;27;57;200773;;;
312;2602,92;27;57;201870;;;
313;2667,99;27;57;202970;;;
314;2734,69;27;57;204072;;;
315;2803,06;27;57;205177;;;
316;2873,13;27;57;206284;;;
317;2944,96;27;57;207394;;;
318;3018,59;27;57;208506;;;
319;3094,05;27;57;209620;;;
320;3094,05;27;56;210737;;;
321;3171,40;27;56;211856;;;
322;3250,69;27;56;212978;;;
323;3331,95;27;56;214102;;;
324;3415,25;27;56;215229;;;
325;3500,63;27;56;216358;;;
326;3588,15;27;56;217489;;;
327;3677,85;27;56;218623;;;
328;3769,80;27;56;219759;;;
329;3864,05;27;56;220898;;;
330;3960,65;27;56;222039;;;
331;4059,66;27;56;223182;;;
332;4161,15;27;56;224328;;;
333;4265,18;27;56;225476;;;
334;4371,81;27;56;226627;;;
335;4371,81;28;56;227780;;;
336;4481,11;28;56;228936;;;
337;4593,14;28;56;230093;;;
338;4707,96;28;56;231254;;;
339;4825,66;28;56;232416;;;
340;4946,30;28;56;233581;;;
341;5069,96;28;56;234749;;;
342;5196,71;28;56;235918;;;
343;5326,63;28;56;237090;;;
344;5459,79;28;56;238265;;;
345;5596,29;28;56;239442;;;
346;5736,20;28;56;240621;;;
347;5879,60;28;56;241803;;;
348;6026,59;28;56;242987;;;
349;6177,26;28;56;244173;;;
350;6331,69;28;56;245362;;;
351;6489,98;28;56;246553;;;
352;6652,23;28;56;247746;;;
353;6818,54;28;56;248942;;;
354;6989,00;28;56;250140;;;
355;7163,72;28;56;251341;;;
356;7342,82;28;56;252544;;;
357;7526,39;28;56;253749;;;
358;7714,55;28;56;254956;;;
359;7907,41;28;56;256166;;;
360;7907,41;28;55;257379;;;
361;8105,10;28;55;258593;;;
362;8307,72;28;55;259810;;;
363;8515,42;28;55;261029;;;
364;8728,30;28;55;262251;;;
365;8946,51;28;55;263475;;;
366;9170,17;28;55;264701;;;
367;9399,43;28;55;265930;;;
368;9634,41;28;55;267161;;;
369;9875,27;28;55;268394;;;
370;10122,15;28;55;269629;;;
371;10375,21;28;55;270867;;;
372;10634,59;28;55;272107;;;
373;10900,45;28;55;273350;;;
374;11172,96;28;55;274595;;;
375;11452,29;28;55;275842;;;
376;11738,60;28;55;277091;;;
377;12032,06;28;55;278343;;;
378;12332,86;28;55;279597;;;
379;12641,18;28;55;280853;;;
380;12957,21;28;55;282112;;;
381;13281,14;28;55;283373;;;
382;13613,17;28;55;284636;;;
383;13953,50;28;55;285902;;;
384;14302,34;28;55;287170;;;
385;14302,34;29;55;288440;;;
386;14659,90;29;55;289713;;;
387;15026,40;29;55;290987;;;
388;15402,06;29;55;292264;;;
389;15787,11;29;55;293544;;;
390;16181,78;29;55;294825;;;
391;16586,33;29;55;296109;;;
392;17000,99;29;55;297395;;;
393;17426,01;29;55;298684;;;
394;17861,66;29;55;299975;;;
395;18308,20;29;55;301268;;;
396;18765,91;29;55;302563;;;
397;19235,06;29;55;303860;;;
398;19715,93;29;55;305160;;;
399;20208,83;29;55;306462;;;
400;20714,05;29;55;307767;;;
401;21231,90;29;55;309073;;;
402;21762,70;29;55;310382;;;
403;22306,77;29;55;311693;;;
404;22864,44;29;55;313007;;;
405;23436,05;29;55;314322;;;
406;24021,95;29;55;315640;;;
407;24622,50;29;55;316961;;;
408;25238,06;29;55;318283;;;
409;25869,01;29;55;319608;;;
410;25869,01;29;54;320935;;;
411;26515,74;29;54;322264;;;
412;27178,63;29;54;323595;;;
413;27858,10;29;54;324929;;;
414;28554,55;29;54;326265;;;
415;29268,41;29;54;327603;;;
416;30000,12;29;54;328944;;;
417;30750,13;29;54;330286;;;
418;31518,88;29;54;331631;;;
419;32306,85;29;54;332978;;;
420;33114,52;29;54;334328;;;
421;33942,39;29;54;335679;;;
422;34790,95;29;54;337033;;;
423;35660,72;29;54;338389;;;
424;36552,24;29;54;339747;;;
425;37466,04;29;54;341108;;;
426;38402,69;29;54;342471;;;
427;39362,76;29;54;343835;;;
428;40346,83;29;54;345203;;;
429;41355,50;29;54;346572;;;
430;42389,39;29;54;347944;;;
431;43449,12;29;54;349317;;;
432;44535,35;29;54;350694;;;
433;45648,74;29;54;352072;;;
434;46789,95;29;54;353452;;;
435;46789,95;30;54;354835;;;
436;47959,70;30;54;356220;;;
437;49158,70;30;54;357607;;;
438;50387,66;30;54;358996;;;
439;51647,35;30;54;360388;;;
440;52938,54;30;54;361781;;;
441;54262,00;30;54;363177;;;
442;55618,55;30;54;364575;;;
443;57009,02;30;54;365976;;;
444;58434,24;30;54;367378;;;
445;59895,10;30;54;368783;;;
446;61392,48;30;54;370190;;;
447;62927,29;30;54;371599;;;
448;64500,47;30;54;373010;;;
449;66112,98;30;54;374423;;;
450;67765,81;30;54;375839;;;
451;69459,95;30;54;377257;;;
452;71196,45;30;54;378677;;;
453;72976,36;30;54;380099;;;
454;74800,77;30;54;381523;;;
455;76670,79;30;54;382950;;;
456;78587,56;30;54;384379;;;
457;80552,25;30;54;385810;;;
458;82566,05;30;54;387243;;;
459;84630,20;30;54;388678;;;
460;84630,20;30;53;390115;;;
461;86745,96;30;53;391555;;;
462;88914,61;30;53;392997;;;
463;91137,47;30;53;394440;;;
464;93415,91;30;53;395887;;;
465;95751,31;30;53;397335;;;
466;98145,09;30;53;398785;;;
467;100598,72;30;53;400238;;;
468;103113,69;30;53;401693;;;
469;105691,53;30;53;403149;;;
470;108333,82;30;53;404608;;;
471;111042,16;30;53;406070;;;
472;113818,22;30;53;407533;;;
473;116663,67;30;53;408999;;;
474;119580,26;30;53;410466;;;
475;122569,77;30;53;411936;;;
476;125634,01;30;53;413408;;;
477;128774,87;30;53;414882;;;
478;131994,24;30;53;416358;;;
479;135294,09;30;53;417837;;;
480;138676,45;30;53;419317;;;
481;142143,36;30;53;420800;;;
482;145696,94;30;53;422285;;;
483;149339,36;30;53;423772;;;
484;153072,85;30;53;425261;;;
485;153072,85;31;53;426752;;;
486;156899,67;31;53;428246;;;
487;160822,16;31;53;429741;;;
488;164842,71;31;53;431239;;;
489;168963,78;31;53;432738;;;
490;173187,88;31;53;434240;;;
491;177517,57;31;53;435744;;;
492;181955,51;31;53;437251;;;
493;186504,40;31;53;438759;;;
494;191167,01;31;53;440269;;;
495;195946,19;31;53;441782;;;
496;200844,84;31;53;443296;;;
497;205865,96;31;53;444813;;;
498;211012,61;31;53;446332;;;
499;216287,93;31;53;447853;;;
500;221695,12;31;53;449376;;;
501;227237,50;31;53;450902;;;
502;232918,44;31;53;452429;;;
503;238741,40;31;53;453958;;;
504;244709,94;31;53;455490;;;
505;250827,68;31;53;457024;;;
506;257098,38;31;53;458559;;;
507;263525,84;31;53;460097;;;
508;270113,98;31;53;461637;;;
509;276866,83;31;53;463179;;;
510;276866,83;31;52;464724;;;
511;283788,50;31;52;466270;;;
512;290883,22;31;52;467818;;;
513;298155,30;31;52;469369;;;
514;305609,18;31;52;470922;;;
515;313249,41;31;52;472476;;;
516;321080,64;31;52;474033;;;
517;329107,66;31;52;475592;;;
518;337335,35;31;52;477153;;;
519;345768,73;31;52;478716;;;
520;354412,95;31;52;480281;;;
521;363273,28;31;52;481849;;;
522;372355,11;31;52;483418;;;
523;381663,99;31;52;484989;;;
524;391205,59;31;52;486563;;;
525;400985,72;31;52;488139;;;
526;411010,37;31;52;489716;;;
527;421285,63;31;52;491296;;;
528;431817,77;31;52;492878;;;
529;442613,21;31;52;494462;;;
530;453678,54;31;52;496048;;;
531;465020,51;31;52;497636;;;
532;476646,02;31;52;499226;;;
533;488562,17;31;52;500819;;;
534;500776,22;31;52;502413;;;
535;500776,22;32;52;504009;;;
536;513295,63;32;52;505608;;;
537;526128,02;32;52;507208;;;
538;539281,22;32;52;508811;;;
539;552763,25;32;52;510416;;;
540;566582,33;32;52;512022;;;
541;580746,89;32;52;513631;;;
542;595265,56;32;52;515242;;;
543;610147,20;32;52;516855;;;
544;625400,88;32;52;518470;;;
545;641035,90;32;52;520087;;;
546;657061,80;32;52;521706;;;
547;673488,35;32;52;523327;;;
548;690325,55;32;52;524951;;;
549;707583,69;32;52;526576;;;
550;725273,29;32;52;528203;;;
551;743405,12;32;52;529833;;;
552;761990,25;32;52;531464;;;
553;781040,00;32;52;533098;;;
554;800566,00;32;52;534733;;;
555;820580,15;32;52;536371;;;
556;841094,66;32;52;538011;;;
557;862122,02;32;52;539652;;;
558;883675,07;32;52;541296;;;
559;905766,95;32;52;542942;;;
560;905766,95;32;51;544590;;;
