Niveau;Damage;Effectif;Coût;Prix de l'upgrade;;;
79;56,86;16;58;19429;;;
80;56,86;16;57;19852;;;
81;58,28;16;57;20279;;;
82;59,74;16;57;20710;;;
83;61,23;16;57;21145;;;
84;62,76;16;57;21583;;;
85;62,76;17;57;22025;;;
86;64,33;17;57;22471;;;
87;65,94;17;57;22920;;;
88;67,59;17;57;23373;;;
89;69,27;17;57;23829;;;
90;69,27;17;56;24289;;;
91;71,01;17;56;24753;;;
92;72,78;17;56;25220;;;
93;74,60;17;56;25691;;;
94;76,47;17;56;26166;;;
95;76,47;18;56;26644;;;
96;78,38;18;56;27125;;;
97;80,34;18;56;27610;;;
98;82,35;18;56;28099;;;
99;84,40;18;56;28591;;;
100;84,40;18;55;29086;;;
101;86,51;18;55;29585;;;
102;88,68;18;55;30088;;;
103;90,89;18;55;30594;;;
104;93,17;18;55;31103;;;
105;95,50;18;55;31616;;;
106;97,88;18;55;32132;;;
107;100,33;18;55;32652;;;
108;102,84;18;55;33175;;;
109;105,41;18;55;33701;;;
110;105,41;19;55;34231;;;
111;108,05;19;55;34764;;;
112;110,75;19;55;35301;;;
113;113,51;19;55;35841;;;
114;116,35;19;55;36384;;;
115;119,26;19;55;36931;;;
116;122,24;19;55;37481;;;
117;125,30;19;55;38034;;;
118;128,43;19;55;38590;;;
119;131,64;19;55;39150;;;
120;131,64;19;54;39714;;;
121;134,93;19;54;40280;;;
122;138,31;19;54;40850;;;
123;141,76;19;54;41423;;;
124;145,31;19;54;41999;;;
125;148,94;19;54;42579;;;
126;152,66;19;54;43161;;;
127;156,48;19;54;43747;;;
128;160,39;19;54;44337;;;
129;164,40;19;54;44929;;;
130;164,40;20;54;45525;;;
131;168,51;20;54;46124;;;
132;172,73;20;54;46726;;;
133;177,04;20;54;47331;;;
134;181,47;20;54;47940;;;
135;186,01;20;54;48551;;;
136;190,66;20;54;49166;;;
137;195,42;20;54;49784;;;
138;200,31;20;54;50405;;;
139;205,32;20;54;51029;;;
140;205,32;20;53;51657;;;
141;210,45;20;53;52287;;;
142;215,71;20;53;52921;;;
143;221,10;20;53;53558;;;
144;226,63;20;53;54198;;;
145;232,30;20;53;54841;;;
146;238,11;20;53;55487;;;
147;244,06;20;53;56136;;;
148;250,16;20;53;56788;;;
149;256,41;20;53;57444;;;
150;256,41;21;53;58102;;;
151;262,82;21;53;58764;;;
152;269,39;21;53;59428;;;
153;276,13;21;53;60096;;;
154;283,03;21;53;60767;;;
155;290,11;21;53;61440;;;
156;297,36;21;53;62117;;;
157;304,79;21;53;62797;;;
158;312,41;21;53;63480;;;
159;320,23;21;53;64166;;;
160;320,23;21;53;64854;;;
161;328,23;21;52;65546;;;
162;336,44;21;52;66241;;;
163;344,85;21;52;66939;;;
164;353,47;21;52;67640;;;
165;362,31;21;52;68344;;;
166;371,36;21;52;69050;;;
167;380,65;21;52;69760;;;
168;390,16;21;52;70473;;;
169;399,92;21;52;71189;;;
170;399,92;22;52;71907;;;
171;409,92;22;52;72629;;;
172;420,16;22;52;73354;;;
173;430,67;22;52;74081;;;
174;441,43;22;52;74811;;;
175;452,47;22;52;75545;;;
176;463,78;22;52;76281;;;
177;475,38;22;52;77020;;;
178;487,26;22;52;77762;;;
179;499,44;22;52;78507;;;
180;499,44;22;51;79255;;;
181;511,93;22;51;80006;;;
182;524,73;22;51;80760;;;
183;537,84;22;51;81517;;;
184;551,29;22;51;82276;;;
185;565,07;22;51;83038;;;
186;579,20;22;51;83804;;;
187;593,68;22;51;84572;;;
188;608,52;22;51;85343;;;
189;623,73;22;51;86117;;;
190;623,73;23;51;86893;;;
191;639,33;23;51;87673;;;
192;655,31;23;51;88455;;;
193;671,69;23;51;89241;;;
194;688,49;23;51;90029;;;
195;705,70;23;51;90820;;;
196;723,34;23;51;91613;;;
197;741,42;23;51;92410;;;
198;759,96;23;51;93209;;;
199;778,96;23;51;94011;;;
200;778,96;23;50;94816;;;
201;798,43;23;50;95624;;;
202;818,39;23;50;96435;;;
203;838,85;23;50;97248;;;
204;859,82;23;50;98065;;;
205;881,32;23;50;98884;;;
206;903,35;23;50;99705;;;
207;925,94;23;50;100530;;;
208;949,09;23;50;101357;;;
209;972,81;23;50;102187;;;
210;997,13;23;50;103020;;;
211;1022,06;23;50;103856;;;
212;1047,61;23;50;104694;;;
213;1073,80;23;50;105535;;;
214;1100,65;23;50;106379;;;
215;1100,65;24;50;107226;;;
216;1128,16;24;50;108075;;;
217;1156,37;24;50;108928;;;
218;1185,28;24;50;109782;;;
219;1214,91;24;50;110640;;;
220;1245,28;24;50;111500;;;
221;1276,41;24;50;112364;;;
222;1308,33;24;50;113229;;;
223;1341,03;24;50;114098;;;
224;1374,56;24;50;114969;;;
225;1408,92;24;50;115843;;;
226;1444,15;24;50;116720;;;
227;1480,25;24;50;117599;;;
228;1517,26;24;50;118481;;;
229;1555,19;24;50;119366;;;
230;1555,19;24;49;120253;;;
231;1594,07;24;49;121143;;;
232;1633,92;24;49;122036;;;
233;1674,77;24;49;122932;;;
234;1716,64;24;49;123830;;;
235;1759,55;24;49;124731;;;
236;1803,54;24;49;125634;;;
237;1848,63;24;49;126540;;;
238;1894,84;24;49;127449;;;
239;1942,22;24;49;128361;;;
240;1990,77;24;49;129275;;;
241;2040,54;24;49;130191;;;
242;2091,55;24;49;131111;;;
243;2143,84;24;49;132033;;;
244;2197,44;24;49;132958;;;
245;2197,44;25;49;133885;;;
246;2252,38;25;49;134815;;;
247;2308,68;25;49;135748;;;
248;2366,40;25;49;136683;;;
249;2425,56;25;49;137621;;;
250;2486,20;25;49;138561;;;
251;2548,36;25;49;139505;;;
252;2612,06;25;49;140450;;;
253;2677,37;25;49;141399;;;
254;2744,30;25;49;142350;;;
255;2812,91;25;49;143303;;;
256;2883,23;25;49;144259;;;
257;2955,31;25;49;145218;;;
258;3029,19;25;49;146180;;;
259;3104,92;25;49;147144;;;
260;3104,92;25;48;148110;;;
261;3182,55;25;48;149079;;;
262;3262,11;25;48;150051;;;
263;3343,66;25;48;151025;;;
264;3427,26;25;48;152002;;;
265;3512,94;25;48;152982;;;
266;3600,76;25;48;153964;;;
267;3690,78;25;48;154948;;;
268;3783,05;25;48;155936;;;
269;3877,62;25;48;156925;;;
270;3974,57;25;48;157918;;;
271;4073,93;25;48;158913;;;
272;4175,78;25;48;159910;;;
273;4280,17;25;48;160910;;;
274;4387,18;25;48;161912;;;
275;4387,18;26;48;162918;;;
276;4496,86;26;48;163925;;;
277;4609,28;26;48;164935;;;
278;4724,51;26;48;165948;;;
279;4842,62;26;48;166963;;;
280;4963,69;26;48;167981;;;
281;5087,78;26;48;169001;;;
282;5214,97;26;48;170024;;;
283;5345,35;26;48;171049;;;
284;5478,98;26;48;172077;;;
285;5615,96;26;48;173108;;;
286;5756,36;26;48;174141;;;
287;5900,26;26;48;175176;;;
288;6047,77;26;48;176214;;;
289;6198,97;26;48;177254;;;
290;6198,97;26;47;178297;;;
291;6353,94;26;47;179343;;;
292;6512,79;26;47;180391;;;
293;6675,61;26;47;181441;;;
294;6842,50;26;47;182494;;;
295;7013,56;26;47;183549;;;
296;7188,90;26;47;184607;;;
297;7368,62;26;47;185668;;;
298;7552,84;26;47;186730;;;
299;7741,66;26;47;187796;;;
300;7935,20;26;47;188864;;;
301;8133,58;26;47;189934;;;
302;8336,92;26;47;191007;;;
303;8545,34;26;47;192082;;;
304;8758,98;26;47;193160;;;
305;8758,98;27;47;194240;;;
306;8977,95;27;47;195323;;;
307;9202,40;27;47;196408;;;
308;9432,46;27;47;197495;;;
309;9668,27;27;47;198585;;;
310;9909,98;27;47;199678;;;
311;10157,73;27;47;200773;;;
312;10411,67;27;47;201870;;;
313;10671,96;27;47;202970;;;
314;10938,76;27;47;204072;;;
315;11212,23;27;47;205177;;;
316;11492,53;27;47;206284;;;
317;11779,85;27;47;207394;;;
318;12074,34;27;47;208506;;;
319;12376,20;27;47;209620;;;
320;12376,20;27;46;210737;;;
321;12685,61;27;46;211856;;;
322;13002,75;27;46;212978;;;
323;13327,82;27;46;214102;;;
324;13661,01;27;46;215229;;;
325;14002,54;27;46;216358;;;
326;14352,60;27;46;217489;;;
327;14711,42;27;46;218623;;;
328;15079,20;27;46;219759;;;
329;15456,18;27;46;220898;;;
330;15842,59;27;46;222039;;;
331;16238,65;27;46;223182;;;
332;16644,62;27;46;224328;;;
333;17060,73;27;46;225476;;;
334;17487,25;27;46;226627;;;
335;17487,25;28;46;227780;;;
336;17924,43;28;46;228936;;;
337;18372,54;28;46;230093;;;
338;18831,86;28;46;231254;;;
339;19302,65;28;46;232416;;;
340;19785,22;28;46;233581;;;
341;20279,85;28;46;234749;;;
342;20786,85;28;46;235918;;;
343;21306,52;28;46;237090;;;
344;21839,18;28;46;238265;;;
345;22385,16;28;46;239442;;;
346;22944,79;28;46;240621;;;
347;23518,41;28;46;241803;;;
348;24106,37;28;46;242987;;;
349;24709,03;28;46;244173;;;
350;25326,75;28;46;245362;;;
351;25959,92;28;46;246553;;;
352;26608,92;28;46;247746;;;
353;27274,14;28;46;248942;;;
354;27956,00;28;46;250140;;;
355;28654,90;28;46;251341;;;
356;29371,27;28;46;252544;;;
357;30105,55;28;46;253749;;;
358;30858,19;28;46;254956;;;
359;31629,64;28;46;256166;;;
360;31629,64;28;45;257379;;;
361;32420,39;28;45;258593;;;
362;33230,89;28;45;259810;;;
363;34061,67;28;45;261029;;;
364;34913,21;28;45;262251;;;
365;35786,04;28;45;263475;;;
366;36680,69;28;45;264701;;;
367;37597,71;28;45;265930;;;
368;38537,65;28;45;267161;;;
369;39501,09;28;45;268394;;;
370;40488,62;28;45;269629;;;
371;41500,83;28;45;270867;;;
372;42538,35;28;45;272107;;;
373;43601,81;28;45;273350;;;
374;44691,86;28;45;274595;;;
375;45809,16;28;45;275842;;;
376;46954,38;28;45;277091;;;
377;48128,24;28;45;278343;;;
378;49331,45;28;45;279597;;;
379;50564,74;28;45;280853;;;
380;51828,85;28;45;282112;;;
381;53124,58;28;45;283373;;;
382;54452,69;28;45;284636;;;
383;55814,01;28;45;285902;;;
384;57209,36;28;45;287170;;;
385;57209,36;29;45;288440;;;
386;58639,59;29;45;289713;;;
387;60105,58;29;45;290987;;;
388;61608,22;29;45;292264;;;
389;63148,43;29;45;293544;;;
390;64727,14;29;45;294825;;;
391;66345,32;29;45;296109;;;
392;68003,95;29;45;297395;;;
393;69704,05;29;45;298684;;;
394;71446,65;29;45;299975;;;
395;73232,82;29;45;301268;;;
396;75063,64;29;45;302563;;;
397;76940,23;29;45;303860;;;
398;78863,73;29;45;305160;;;
399;80835,33;29;45;306462;;;
400;82856,21;29;45;307767;;;
401;84927,61;29;45;309073;;;
402;87050,80;29;45;310382;;;
403;89227,07;29;45;311693;;;
404;91457,75;29;45;313007;;;
405;93744,19;29;45;314322;;;
406;96087,80;29;45;315640;;;
407;98489,99;29;45;316961;;;
408;100952,24;29;45;318283;;;
409;103476,05;29;45;319608;;;
410;103476,05;29;44;320935;;;
411;106062,95;29;44;322264;;;
412;108714,53;29;44;323595;;;
413;111432,39;29;44;324929;;;
414;114218,20;29;44;326265;;;
415;117073,65;29;44;327603;;;
416;120000,49;29;44;328944;;;
417;123000,51;29;44;330286;;;
418;126075,52;29;44;331631;;;
419;129227,41;29;44;332978;;;
420;132458,09;29;44;334328;;;
421;135769,55;29;44;335679;;;
422;139163,78;29;44;337033;;;
423;142642,88;29;44;338389;;;
424;146208,95;29;44;339747;;;
425;149864,17;29;44;341108;;;
426;153610,78;29;44;342471;;;
427;157451,05;29;44;343835;;;
428;161387,32;29;44;345203;;;
429;165422,01;29;44;346572;;;
430;169557,56;29;44;347944;;;
431;173796,50;29;44;349317;;;
432;178141,41;29;44;350694;;;
433;182594,94;29;44;352072;;;
434;187159,82;29;44;353452;;;
435;187159,82;30;44;354835;;;
436;191838,81;30;44;356220;;;
437;196634,78;30;44;357607;;;
438;201550,65;30;44;358996;;;
439;206589,42;30;44;360388;;;
440;211754,16;30;44;361781;;;
441;217048,01;30;44;363177;;;
442;222474,21;30;44;364575;;;
443;228036,06;30;44;365976;;;
444;233736,97;30;44;367378;;;
445;239580,39;30;44;368783;;;
446;245569,90;30;44;370190;;;
447;251709,15;30;44;371599;;;
448;258001,88;30;44;373010;;;
449;264451,92;30;44;374423;;;
450;271063,22;30;44;375839;;;
451;277839,80;30;44;377257;;;
452;284785,80;30;44;378677;;;
453;291905,44;30;44;380099;;;
454;299203,08;30;44;381523;;;
455;306683,15;30;44;382950;;;
456;314350,23;30;44;384379;;;
457;322208,99;30;44;385810;;;
458;330264,21;30;44;387243;;;
459;338520,82;30;44;388678;;;
460;338520,82;30;43;390115;;;
461;346983,84;30;43;391555;;;
462;355658,44;30;43;392997;;;
463;364549,90;30;43;394440;;;
464;373663,64;30;43;395887;;;
465;383005,24;30;43;397335;;;
466;392580,37;30;43;398785;;;
467;402394,88;30;43;400238;;;
468;412454,75;30;43;401693;;;
469;422766,12;30;43;403149;;;
470;433335,27;30;43;404608;;;
471;444168,65;30;43;406070;;;
472;455272,87;30;43;407533;;;
473;466654,69;30;43;408999;;;
474;478321,06;30;43;410466;;;
475;490279,08;30;43;411936;;;
476;502536,06;30;43;413408;;;
477;515099,46;30;43;414882;;;
478;527976,95;30;43;416358;;;
479;541176,37;30;43;417837;;;
480;554705,78;30;43;419317;;;
481;568573,42;30;43;420800;;;
482;582787,76;30;43;422285;;;
483;597357,45;30;43;423772;;;
484;612291,39;30;43;425261;;;
485;612291,39;31;43;426752;;;
486;627598,68;31;43;428246;;;
487;643288,64;31;43;429741;;;
488;659370,86;31;43;431239;;;
489;675855,13;31;43;432738;;;
490;692751,51;31;43;434240;;;
491;710070,30;31;43;435744;;;
492;727822,05;31;43;437251;;;
493;746017,60;31;43;438759;;;
494;764668,04;31;43;440269;;;
495;783784,75;31;43;441782;;;
496;803379,36;31;43;443296;;;
497;823463,85;31;43;444813;;;
498;844050,44;31;43;446332;;;
499;865151,71;31;43;447853;;;
500;886780,50;31;43;449376;;;
501;908950,01;31;43;450902;;;
502;931673,76;31;43;452429;;;
503;954965,61;31;43;453958;;;
504;978839,75;31;43;455490;;;
505;1003310,74;31;43;457024;;;
506;1028393,51;31;43;458559;;;
507;1054103,35;31;43;460097;;;
508;1080455,93;31;43;461637;;;
509;1107467,33;31;43;463179;;;
510;1107467,33;31;42;464724;;;
511;1135154,01;31;42;466270;;;
512;1163532,86;31;42;467818;;;
513;1192621,18;31;42;469369;;;
514;1222436,71;31;42;470922;;;
515;1252997,63;31;42;472476;;;
516;1284322,57;31;42;474033;;;
517;1316430,63;31;42;475592;;;
518;1349341,40;31;42;477153;;;
519;1383074,94;31;42;478716;;;
520;1417651,81;31;42;480281;;;
521;1453093,10;31;42;481849;;;
522;1489420,43;31;42;483418;;;
523;1526655,94;31;42;484989;;;
524;1564822,34;31;42;486563;;;
525;1603942,90;31;42;488139;;;
526;1644041,47;31;42;489716;;;
527;1685142,51;31;42;491296;;;
528;1727271,07;31;42;492878;;;
529;1770452,85;31;42;494462;;;
530;1814714,17;31;42;496048;;;
531;1860082,02;31;42;497636;;;
532;1906584,07;31;42;499226;;;
533;1954248,68;31;42;500819;;;
534;2003104,89;31;42;502413;;;
535;2003104,89;32;42;504009;;;
536;2053182,52;32;42;505608;;;
537;2104512,08;32;42;507208;;;
538;2157124,88;32;42;508811;;;
539;2211053,00;32;42;510416;;;
540;2266329,33;32;42;512022;;;
541;2322987,56;32;42;513631;;;
542;2381062,25;32;42;515242;;;
543;2440588,81;32;42;516855;;;
544;2501603,53;32;42;518470;;;
545;2564143,61;32;42;520087;;;
546;2628247,20;32;42;521706;;;
547;2693953,38;32;42;523327;;;
548;2761302,22;32;42;524951;;;
549;2830334,77;32;42;526576;;;
550;2901093,14;32;42;528203;;;
551;2973620,47;32;42;529833;;;
552;3047960,98;32;42;531464;;;
553;3124160,01;32;42;533098;;;
554;3202264,01;32;42;534733;;;
555;3282320,61;32;42;536371;;;
556;3364378,62;32;42;538011;;;
557;3448488,09;32;42;539652;;;
558;3534700,29;32;42;541296;;;
559;3623067,80;32;42;542942;;;
560;3623067,80;32;41;544590;;;
