Niveau;Damage;Effectif;Coût;Prix de l'upgrade;;;
244;915,60;22;69;132958;;;
245;915,60;23;69;133885;;;
246;938,49;23;69;134815;;;
247;961,95;23;69;135748;;;
248;986,00;23;69;136683;;;
249;1010,65;23;69;137621;;;
250;1035,92;23;69;138561;;;
251;1061,81;23;69;139505;;;
252;1088,36;23;69;140450;;;
253;1115,57;23;69;141399;;;
254;1143,46;23;69;142350;;;
255;1172,04;23;69;143303;;;
256;1201,35;23;69;144259;;;
257;1231,38;23;69;145218;;;
258;1262,16;23;69;146180;;;
259;1293,72;23;69;147144;;;
260;1293,72;23;68;148110;;;
261;1326,06;23;68;149079;;;
262;1359,21;23;68;150051;;;
263;1393,19;23;68;151025;;;
264;1428,02;23;68;152002;;;
265;1463,72;23;68;152982;;;
266;1500,32;23;68;153964;;;
267;1537,82;23;68;154948;;;
268;1576,27;23;68;155936;;;
269;1615,68;23;68;156925;;;
270;1656,07;23;68;157918;;;
271;1697,47;23;68;158913;;;
272;1739,91;23;68;159910;;;
273;1783,40;23;68;160910;;;
274;1827,99;23;68;161912;;;
275;1827,99;24;68;162918;;;
276;1873,69;24;68;163925;;;
277;1920,53;24;68;164935;;;
278;1968,55;24;68;165948;;;
279;2017,76;24;68;166963;;;
280;2068,20;24;68;167981;;;
281;2119,91;24;68;169001;;;
282;2172,91;24;68;170024;;;
283;2227,23;24;68;171049;;;
284;2282,91;24;68;172077;;;
285;2339,98;24;68;173108;;;
286;2398,48;24;68;174141;;;
287;2458,44;24;68;175176;;;
288;2519,90;24;68;176214;;;
289;2582,90;24;68;177254;;;
290;2582,90;24;67;178297;;;
291;2647,47;24;67;179343;;;
292;2713,66;24;67;180391;;;
293;2781,50;24;67;181441;;;
294;2851,04;24;67;182494;;;
295;2922,32;24;67;183549;;;
296;2995,37;24;67;184607;;;
297;3070,26;24;67;185668;;;
298;3147,02;24;67;186730;;;
299;3225,69;24;67;187796;;;
300;3306,33;24;67;188864;;;
301;3388,99;24;67;189934;;;
302;3473,72;24;67;191007;;;
303;3560,56;24;67;192082;;;
304;3649,57;24;67;193160;;;
305;3649,57;25;67;194240;;;
306;3740,81;25;67;195323;;;
307;3834,33;25;67;196408;;;
308;3930,19;25;67;197495;;;
309;4028,45;25;67;198585;;;
310;4129,16;25;67;199678;;;
311;4232,39;25;67;200773;;;
312;4338,20;25;67;201870;;;
313;4446,65;25;67;202970;;;
314;4557,82;25;67;204072;;;
315;4671,76;25;67;205177;;;
316;4788,56;25;67;206284;;;
317;4908,27;25;67;207394;;;
318;5030,98;25;67;208506;;;
319;5156,75;25;67;209620;;;
320;5156,75;25;66;210737;;;
321;5285,67;25;66;211856;;;
322;5417,81;25;66;212978;;;
323;5553,26;25;66;214102;;;
324;5692,09;25;66;215229;;;
325;5834,39;25;66;216358;;;
326;5980,25;25;66;217489;;;
327;6129,76;25;66;218623;;;
328;6283,00;25;66;219759;;;
329;6440,08;25;66;220898;;;
330;6601,08;25;66;222039;;;
331;6766,10;25;66;223182;;;
332;6935,26;25;66;224328;;;
333;7108,64;25;66;225476;;;
334;7286,35;25;66;226627;;;
335;7286,35;26;66;227780;;;
336;7468,51;26;66;228936;;;
337;7655,23;26;66;230093;;;
338;7846,61;26;66;231254;;;
339;8042,77;26;66;232416;;;
340;8243,84;26;66;233581;;;
341;8449,94;26;66;234749;;;
342;8661,19;26;66;235918;;;
343;8877,72;26;66;237090;;;
344;9099,66;26;66;238265;;;
345;9327,15;26;66;239442;;;
346;9560,33;26;66;240621;;;
347;9799,34;26;66;241803;;;
348;10044,32;26;66;242987;;;
349;10295,43;26;66;244173;;;
350;10552,81;26;66;245362;;;
351;10816,63;26;66;246553;;;
352;11087,05;26;66;247746;;;
353;11364,23;26;66;248942;;;
354;11648,33;26;66;250140;;;
355;11939,54;26;66;251341;;;
356;12238,03;26;66;252544;;;
357;12543,98;26;66;253749;;;
358;12857,58;26;66;254956;;;
359;13179,02;26;66;256166;;;
360;13179,02;26;65;257379;;;
361;13508,49;26;65;258593;;;
362;13846,21;26;65;259810;;;
363;14192,36;26;65;261029;;;
364;14547,17;26;65;262251;;;
365;14910,85;26;65;263475;;;
366;15283,62;26;65;264701;;;
367;15665,71;26;65;265930;;;
368;16057,35;26;65;267161;;;
369;16458,79;26;65;268394;;;
370;16870,26;26;65;269629;;;
371;17292,01;26;65;270867;;;
372;17724,31;26;65;272107;;;
373;18167,42;26;65;273350;;;
374;18621,61;26;65;274595;;;
375;19087,15;26;65;275842;;;
376;19564,33;26;65;277091;;;
377;20053,44;26;65;278343;;;
378;20554,77;26;65;279597;;;
379;21068,64;26;65;280853;;;
380;21595,36;26;65;282112;;;
381;22135,24;26;65;283373;;;
382;22688,62;26;65;284636;;;
383;23255,84;26;65;285902;;;
384;23837,23;26;65;287170;;;
385;23837,23;27;65;288440;;;
386;24433,16;27;65;289713;;;
387;25043,99;27;65;290987;;;
388;25670,09;27;65;292264;;;
389;26311,84;27;65;293544;;;
390;26969,64;27;65;294825;;;
391;27643,88;27;65;296109;;;
392;28334,98;27;65;297395;;;
393;29043,35;27;65;298684;;;
394;29769,44;27;65;299975;;;
395;30513,67;27;65;301268;;;
396;31276,51;27;65;302563;;;
397;32058,43;27;65;303860;;;
398;32859,89;27;65;305160;;;
399;33681,39;27;65;306462;;;
400;34523,42;27;65;307767;;;
401;35386,51;27;65;309073;;;
402;36271,17;27;65;310382;;;
403;37177,95;27;65;311693;;;
404;38107,40;27;65;313007;;;
405;39060,08;27;65;314322;;;
406;40036,58;27;65;315640;;;
407;41037,50;27;65;316961;;;
408;42063,44;27;65;318283;;;
409;43115,02;27;65;319608;;;
410;43115,02;27;64;320935;;;
411;44192,90;27;64;322264;;;
412;45297,72;27;64;323595;;;
413;46430,16;27;64;324929;;;
414;47590,92;27;64;326265;;;
415;48780,69;27;64;327603;;;
416;50000,21;27;64;328944;;;
417;51250,21;27;64;330286;;;
418;52531,47;27;64;331631;;;
419;53844,75;27;64;332978;;;
420;55190,87;27;64;334328;;;
421;56570,64;27;64;335679;;;
422;57984,91;27;64;337033;;;
423;59434,53;27;64;338389;;;
424;60920,40;27;64;339747;;;
425;62443,41;27;64;341108;;;
426;64004,49;27;64;342471;;;
427;65604,60;27;64;343835;;;
428;67244,72;27;64;345203;;;
429;68925,84;27;64;346572;;;
430;70648,98;27;64;347944;;;
431;72415,21;27;64;349317;;;
432;74225,59;27;64;350694;;;
433;76081,23;27;64;352072;;;
434;77983,26;27;64;353452;;;
435;77983,26;28;64;354835;;;
436;79932,84;28;64;356220;;;
437;81931,16;28;64;357607;;;
438;83979,44;28;64;358996;;;
439;86078,92;28;64;360388;;;
440;88230,90;28;64;361781;;;
441;90436,67;28;64;363177;;;
442;92697,59;28;64;364575;;;
443;95015,03;28;64;365976;;;
444;97390,40;28;64;367378;;;
445;99825,16;28;64;368783;;;
446;102320,79;28;64;370190;;;
447;104878,81;28;64;371599;;;
448;107500,78;28;64;373010;;;
449;110188,30;28;64;374423;;;
450;112943,01;28;64;375839;;;
451;115766,58;28;64;377257;;;
452;118660,75;28;64;378677;;;
453;121627,27;28;64;380099;;;
454;124667,95;28;64;381523;;;
455;127784,65;28;64;382950;;;
456;130979,26;28;64;384379;;;
457;134253,75;28;64;385810;;;
458;137610,09;28;64;387243;;;
459;141050,34;28;64;388678;;;
460;141050,34;28;63;390115;;;
461;144576,60;28;63;391555;;;
462;148191,02;28;63;392997;;;
463;151895,79;28;63;394440;;;
464;155693,19;28;63;395887;;;
465;159585,51;28;63;397335;;;
466;163575,15;28;63;398785;;;
467;167664,53;28;63;400238;;;
468;171856,14;28;63;401693;;;
469;176152,55;28;63;403149;;;
470;180556,36;28;63;404608;;;
471;185070,27;28;63;406070;;;
472;189697,03;28;63;407533;;;
473;194439,45;28;63;408999;;;
474;199300,44;28;63;410466;;;
475;204282,95;28;63;411936;;;
476;209390,02;28;63;413408;;;
477;214624,78;28;63;414882;;;
478;219990,39;28;63;416358;;;
479;225490,15;28;63;417837;;;
480;231127,41;28;63;419317;;;
481;236905,59;28;63;420800;;;
482;242828,23;28;63;422285;;;
483;248898,94;28;63;423772;;;
484;255121,41;28;63;425261;;;
485;255121,41;29;63;426752;;;
486;261499,45;29;63;428246;;;
487;268036,93;29;63;429741;;;
488;274737,86;29;63;431239;;;
489;281606,30;29;63;432738;;;
490;288646,46;29;63;434240;;;
491;295862,62;29;63;435744;;;
492;303259,19;29;63;437251;;;
493;310840,67;29;63;438759;;;
494;318611,69;29;63;440269;;;
495;326576,98;29;63;441782;;;
496;334741,40;29;63;443296;;;
497;343109,94;29;63;444813;;;
498;351687,69;29;63;446332;;;
499;360479,88;29;63;447853;;;
500;369491,87;29;63;449376;;;
501;378729,17;29;63;450902;;;
502;388197,40;29;63;452429;;;
503;397902,34;29;63;453958;;;
504;407849,89;29;63;455490;;;
505;418046,14;29;63;457024;;;
506;428497,29;29;63;458559;;;
507;439209,73;29;63;460097;;;
508;450189,97;29;63;461637;;;
509;461444,72;29;63;463179;;;
510;461444,72;29;62;464724;;;
511;472980,84;29;62;466270;;;
512;484805,36;29;62;467818;;;
513;496925,49;29;62;469369;;;
514;509348,63;29;62;470922;;;
515;522082,35;29;62;472476;;;
516;535134,40;29;62;474033;;;
517;548512,76;29;62;475592;;;
518;562225,58;29;62;477153;;;
519;576281,22;29;62;478716;;;
520;590688,25;29;62;480281;;;
521;605455,46;29;62;481849;;;
522;620591,85;29;62;483418;;;
523;636106,64;29;62;484989;;;
524;652009,31;29;62;486563;;;
525;668309,54;29;62;488139;;;
526;685017,28;29;62;489716;;;
527;702142,71;29;62;491296;;;
528;719696,28;29;62;492878;;;
529;737688,69;29;62;494462;;;
530;756130,90;29;62;496048;;;
531;775034,18;29;62;497636;;;
532;794410,03;29;62;499226;;;
533;814270,28;29;62;500819;;;
534;834627,04;29;62;502413;;;
535;834627,04;30;62;504009;;;
536;855492,71;30;62;505608;;;
537;876880,03;30;62;507208;;;
538;898802,03;30;62;508811;;;
539;921272,08;30;62;510416;;;
540;944303,89;30;62;512022;;;
541;967911,48;30;62;513631;;;
542;992109,27;30;62;515242;;;
543;1016912,00;30;62;516855;;;
544;1042334,80;30;62;518470;;;
545;1068393,17;30;62;520087;;;
546;1095103,00;30;62;521706;;;
547;1122480,58;30;62;523327;;;
548;1150542,59;30;62;524951;;;
549;1179306,16;30;62;526576;;;
550;1208788,81;30;62;528203;;;
551;1239008,53;30;62;529833;;;
552;1269983,74;30;62;531464;;;
553;1301733,34;30;62;533098;;;
554;1334276,67;30;62;534733;;;
555;1367633,59;30;62;536371;;;
556;1401824,43;30;62;538011;;;
557;1436870,04;30;62;539652;;;
558;1472791,79;30;62;541296;;;
559;1509611,58;30;62;542942;;;
560;1509611,58;30;61;544590;;;
