Niveau;Damage;Effectif;Coût;Prix de l'upgrade;;;
65;7,05;17;54;13901;;;
66;7,22;17;54;14270;;;
67;7,40;17;54;14644;;;
68;7,59;17;54;15021;;;
69;7,78;17;54;15403;;;
70;7,78;17;53;15788;;;
71;7,97;17;53;16177;;;
72;8,17;17;53;16570;;;
73;8,38;17;53;16967;;;
74;8,58;17;53;17368;;;
75;8,58;18;53;17773;;;
76;8,80;18;53;18181;;;
77;9,02;18;53;18593;;;
78;9,25;18;53;19009;;;
79;9,48;18;53;19429;;;
80;9,48;18;52;19852;;;
81;9,71;18;52;20279;;;
82;9,96;18;52;20710;;;
83;10,20;18;52;21145;;;
84;10,46;18;52;21583;;;
85;10,46;19;52;22025;;;
86;10,72;19;52;22471;;;
87;10,99;19;52;22920;;;
88;11,26;19;52;23373;;;
89;11,55;19;52;23829;;;
90;11,55;19;51;24289;;;
91;11,83;19;51;24753;;;
92;12,13;19;51;25220;;;
93;12,43;19;51;25691;;;
94;12,74;19;51;26166;;;
95;12,74;20;51;26644;;;
96;13,06;20;51;27125;;;
97;13,39;20;51;27610;;;
98;13,72;20;51;28099;;;
99;14,07;20;51;28591;;;
100;14,07;20;50;29086;;;
101;14,42;20;50;29585;;;
102;14,78;20;50;30088;;;
103;15,15;20;50;30594;;;
104;15,53;20;50;31103;;;
105;15,92;20;50;31616;;;
106;16,31;20;50;32132;;;
107;16,72;20;50;32652;;;
108;17,14;20;50;33175;;;
109;17,57;20;50;33701;;;
110;17,57;21;50;34231;;;
111;18,01;21;50;34764;;;
112;18,46;21;50;35301;;;
113;18,92;21;50;35841;;;
114;19,39;21;50;36384;;;
115;19,88;21;50;36931;;;
116;20,37;21;50;37481;;;
117;20,88;21;50;38034;;;
118;21,41;21;50;38590;;;
119;21,94;21;50;39150;;;
120;21,94;21;49;39714;;;
121;22,49;21;49;40280;;;
122;23,05;21;49;40850;;;
123;23,63;21;49;41423;;;
124;24,22;21;49;41999;;;
125;24,82;21;49;42579;;;
126;25,44;21;49;43161;;;
127;26,08;21;49;43747;;;
128;26,73;21;49;44337;;;
129;27,40;21;49;44929;;;
130;27,40;22;49;45525;;;
131;28,09;22;49;46124;;;
132;28,79;22;49;46726;;;
133;29,51;22;49;47331;;;
134;30,25;22;49;47940;;;
135;31,00;22;49;48551;;;
136;31,78;22;49;49166;;;
137;32,57;22;49;49784;;;
138;33,38;22;49;50405;;;
139;34,22;22;49;51029;;;
140;34,22;22;48;51657;;;
141;35,08;22;48;52287;;;
142;35,95;22;48;52921;;;
143;36,85;22;48;53558;;;
144;37,77;22;48;54198;;;
145;38,72;22;48;54841;;;
146;39,68;22;48;55487;;;
147;40,68;22;48;56136;;;
148;41,69;22;48;56788;;;
149;42,74;22;48;57444;;;
150;42,74;23;48;58102;;;
151;43,80;23;48;58764;;;
152;44,90;23;48;59428;;;
153;46,02;23;48;60096;;;
154;47,17;23;48;60767;;;
155;48,35;23;48;61440;;;
156;49,56;23;48;62117;;;
157;50,80;23;48;62797;;;
158;52,07;23;48;63480;;;
159;53,37;23;48;64166;;;
160;53,37;23;48;64854;;;
161;54,71;23;47;65546;;;
162;56,07;23;47;66241;;;
163;57,47;23;47;66939;;;
164;58,91;23;47;67640;;;
165;60,38;23;47;68344;;;
166;61,89;23;47;69050;;;
167;63,44;23;47;69760;;;
168;65,03;23;47;70473;;;
169;66,65;23;47;71189;;;
170;66,65;24;47;71907;;;
171;68,32;24;47;72629;;;
172;70,03;24;47;73354;;;
173;71,78;24;47;74081;;;
174;73,57;24;47;74811;;;
175;75,41;24;47;75545;;;
176;77,30;24;47;76281;;;
177;79,23;24;47;77020;;;
178;81,21;24;47;77762;;;
179;83,24;24;47;78507;;;
180;83,24;24;46;79255;;;
181;85,32;24;46;80006;;;
182;87,45;24;46;80760;;;
183;89,64;24;46;81517;;;
184;91,88;24;46;82276;;;
185;94,18;24;46;83038;;;
186;96,53;24;46;83804;;;
187;98,95;24;46;84572;;;
188;101,42;24;46;85343;;;
189;103,96;24;46;86117;;;
190;103,96;25;46;86893;;;
191;106,55;25;46;87673;;;
192;109,22;25;46;88455;;;
193;111,95;25;46;89241;;;
194;114,75;25;46;90029;;;
195;117,62;25;46;90820;;;
196;120,56;25;46;91613;;;
197;123,57;25;46;92410;;;
198;126,66;25;46;93209;;;
199;129,83;25;46;94011;;;
200;129,83;25;45;94816;;;
201;133,07;25;45;95624;;;
202;136,40;25;45;96435;;;
203;139,81;25;45;97248;;;
204;143,30;25;45;98065;;;
205;146,89;25;45;98884;;;
206;150,56;25;45;99705;;;
207;154,32;25;45;100530;;;
208;158,18;25;45;101357;;;
209;162,14;25;45;102187;;;
210;166,19;25;45;103020;;;
211;170,34;25;45;103856;;;
212;174,60;25;45;104694;;;
213;178,97;25;45;105535;;;
214;183,44;25;45;106379;;;
215;183,44;26;45;107226;;;
216;188,03;26;45;108075;;;
217;192,73;26;45;108928;;;
218;197,55;26;45;109782;;;
219;202,48;26;45;110640;;;
220;207,55;26;45;111500;;;
221;212,74;26;45;112364;;;
222;218,05;26;45;113229;;;
223;223,51;26;45;114098;;;
224;229,09;26;45;114969;;;
225;234,82;26;45;115843;;;
226;240,69;26;45;116720;;;
227;246,71;26;45;117599;;;
228;252,88;26;45;118481;;;
229;259,20;26;45;119366;;;
230;259,20;26;44;120253;;;
231;265,68;26;44;121143;;;
232;272,32;26;44;122036;;;
233;279,13;26;44;122932;;;
234;286,11;26;44;123830;;;
235;293,26;26;44;124731;;;
236;300,59;26;44;125634;;;
237;308,10;26;44;126540;;;
238;315,81;26;44;127449;;;
239;323,70;26;44;128361;;;
240;331,80;26;44;129275;;;
241;340,09;26;44;130191;;;
242;348,59;26;44;131111;;;
243;357,31;26;44;132033;;;
244;366,24;26;44;132958;;;
245;366,24;27;44;133885;;;
246;375,40;27;44;134815;;;
247;384,78;27;44;135748;;;
248;394,40;27;44;136683;;;
249;404,26;27;44;137621;;;
250;414,37;27;44;138561;;;
251;424,73;27;44;139505;;;
252;435,34;27;44;140450;;;
253;446,23;27;44;141399;;;
254;457,38;27;44;142350;;;
255;468,82;27;44;143303;;;
256;480,54;27;44;144259;;;
257;492,55;27;44;145218;;;
258;504,87;27;44;146180;;;
259;517,49;27;44;147144;;;
260;517,49;27;43;148110;;;
261;530,42;27;43;149079;;;
262;543,69;27;43;150051;;;
263;557,28;27;43;151025;;;
264;571,21;27;43;152002;;;
265;585,49;27;43;152982;;;
266;600,13;27;43;153964;;;
267;615,13;27;43;154948;;;
268;630,51;27;43;155936;;;
269;646,27;27;43;156925;;;
270;662,43;27;43;157918;;;
271;678,99;27;43;158913;;;
272;695,96;27;43;159910;;;
273;713,36;27;43;160910;;;
274;731,20;27;43;161912;;;
275;731,20;28;43;162918;;;
276;749,48;28;43;163925;;;
277;768,21;28;43;164935;;;
278;787,42;28;43;165948;;;
279;807,10;28;43;166963;;;
280;827,28;28;43;167981;;;
281;847,96;28;43;169001;;;
282;869,16;28;43;170024;;;
283;890,89;28;43;171049;;;
284;913,16;28;43;172077;;;
285;935,99;28;43;173108;;;
286;959,39;28;43;174141;;;
287;983,38;28;43;175176;;;
288;1007,96;28;43;176214;;;
289;1033,16;28;43;177254;;;
290;1033,16;28;42;178297;;;
291;1058,99;28;42;179343;;;
292;1085,46;28;42;180391;;;
293;1112,60;28;42;181441;;;
294;1140,42;28;42;182494;;;
295;1168,93;28;42;183549;;;
296;1198,15;28;42;184607;;;
297;1228,10;28;42;185668;;;
298;1258,81;28;42;186730;;;
299;1290,28;28;42;187796;;;
300;1322,53;28;42;188864;;;
301;1355,60;28;42;189934;;;
302;1389,49;28;42;191007;;;
303;1424,22;28;42;192082;;;
304;1459,83;28;42;193160;;;
305;1459,83;29;42;194240;;;
306;1496,32;29;42;195323;;;
307;1533,73;29;42;196408;;;
308;1572,08;29;42;197495;;;
309;1611,38;29;42;198585;;;
310;1651,66;29;42;199678;;;
311;1692,95;29;42;200773;;;
312;1735,28;29;42;201870;;;
313;1778,66;29;42;202970;;;
314;1823,13;29;42;204072;;;
315;1868,70;29;42;205177;;;
316;1915,42;29;42;206284;;;
317;1963,31;29;42;207394;;;
318;2012,39;29;42;208506;;;
319;2062,70;29;42;209620;;;
320;2062,70;29;41;210737;;;
321;2114,27;29;41;211856;;;
322;2167,12;29;41;212978;;;
323;2221,30;29;41;214102;;;
324;2276,84;29;41;215229;;;
325;2333,76;29;41;216358;;;
326;2392,10;29;41;217489;;;
327;2451,90;29;41;218623;;;
328;2513,20;29;41;219759;;;
329;2576,03;29;41;220898;;;
330;2640,43;29;41;222039;;;
331;2706,44;29;41;223182;;;
332;2774,10;29;41;224328;;;
333;2843,46;29;41;225476;;;
334;2914,54;29;41;226627;;;
335;2914,54;30;41;227780;;;
336;2987,41;30;41;228936;;;
337;3062,09;30;41;230093;;;
338;3138,64;30;41;231254;;;
339;3217,11;30;41;232416;;;
340;3297,54;30;41;233581;;;
341;3379,97;30;41;234749;;;
342;3464,47;30;41;235918;;;
343;3551,09;30;41;237090;;;
344;3639,86;30;41;238265;;;
345;3730,86;30;41;239442;;;
346;3824,13;30;41;240621;;;
347;3919,73;30;41;241803;;;
348;4017,73;30;41;242987;;;
349;4118,17;30;41;244173;;;
350;4221,13;30;41;245362;;;
351;4326,65;30;41;246553;;;
352;4434,82;30;41;247746;;;
353;4545,69;30;41;248942;;;
354;4659,33;30;41;250140;;;
355;4775,82;30;41;251341;;;
356;4895,21;30;41;252544;;;
357;5017,59;30;41;253749;;;
358;5143,03;30;41;254956;;;
359;5271,61;30;41;256166;;;
360;5271,61;30;40;257379;;;
361;5403,40;30;40;258593;;;
362;5538,48;30;40;259810;;;
363;5676,94;30;40;261029;;;
364;5818,87;30;40;262251;;;
365;5964,34;30;40;263475;;;
366;6113,45;30;40;264701;;;
367;6266,28;30;40;265930;;;
368;6422,94;30;40;267161;;;
369;6583,52;30;40;268394;;;
370;6748,10;30;40;269629;;;
371;6916,81;30;40;270867;;;
372;7089,73;30;40;272107;;;
373;7266,97;30;40;273350;;;
374;7448,64;30;40;274595;;;
375;7634,86;30;40;275842;;;
376;7825,73;30;40;277091;;;
377;8021,37;30;40;278343;;;
378;8221,91;30;40;279597;;;
379;8427,46;30;40;280853;;;
380;8638,14;30;40;282112;;;
381;8854,10;30;40;283373;;;
382;9075,45;30;40;284636;;;
383;9302,33;30;40;285902;;;
384;9534,89;30;40;287170;;;
385;9534,89;31;40;288440;;;
386;9773,27;31;40;289713;;;
387;10017,60;31;40;290987;;;
388;10268,04;31;40;292264;;;
389;10524,74;31;40;293544;;;
390;10787,86;31;40;294825;;;
391;11057,55;31;40;296109;;;
392;11333,99;31;40;297395;;;
393;11617,34;31;40;298684;;;
394;11907,77;31;40;299975;;;
395;12205,47;31;40;301268;;;
396;12510,61;31;40;302563;;;
397;12823,37;31;40;303860;;;
398;13143,96;31;40;305160;;;
399;13472,55;31;40;306462;;;
400;13809,37;31;40;307767;;;
401;14154,60;31;40;309073;;;
402;14508,47;31;40;310382;;;
403;14871,18;31;40;311693;;;
404;15242,96;31;40;313007;;;
405;15624,03;31;40;314322;;;
406;16014,63;31;40;315640;;;
407;16415,00;31;40;316961;;;
408;16825,37;31;40;318283;;;
409;17246,01;31;40;319608;;;
410;17246,01;31;39;320935;;;
411;17677,16;31;39;322264;;;
412;18119,09;31;39;323595;;;
413;18572,06;31;39;324929;;;
414;19036,37;31;39;326265;;;
415;19512,28;31;39;327603;;;
416;20000,08;31;39;328944;;;
417;20500,08;31;39;330286;;;
418;21012,59;31;39;331631;;;
419;21537,90;31;39;332978;;;
420;22076,35;31;39;334328;;;
421;22628,26;31;39;335679;;;
422;23193,96;31;39;337033;;;
423;23773,81;31;39;338389;;;
424;24368,16;31;39;339747;;;
425;24977,36;31;39;341108;;;
426;25601,80;31;39;342471;;;
427;26241,84;31;39;343835;;;
428;26897,89;31;39;345203;;;
429;27570,33;31;39;346572;;;
430;28259,59;31;39;347944;;;
431;28966,08;31;39;349317;;;
432;29690,23;31;39;350694;;;
433;30432,49;31;39;352072;;;
434;31193,30;31;39;353452;;;
435;31193,30;32;39;354835;;;
436;31973,14;32;39;356220;;;
437;32772,46;32;39;357607;;;
438;33591,78;32;39;358996;;;
439;34431,57;32;39;360388;;;
440;35292,36;32;39;361781;;;
441;36174,67;32;39;363177;;;
442;37079,03;32;39;364575;;;
443;38006,01;32;39;365976;;;
444;38956,16;32;39;367378;;;
445;39930,07;32;39;368783;;;
446;40928,32;32;39;370190;;;
447;41951,52;32;39;371599;;;
448;43000,31;32;39;373010;;;
449;44075,32;32;39;374423;;;
450;45177,20;32;39;375839;;;
451;46306,63;32;39;377257;;;
452;47464,30;32;39;378677;;;
453;48650,91;32;39;380099;;;
454;49867,18;32;39;381523;;;
455;51113,86;32;39;382950;;;
456;52391,71;32;39;384379;;;
457;53701,50;32;39;385810;;;
458;55044,04;32;39;387243;;;
459;56420,14;32;39;388678;;;
460;56420,14;32;38;390115;;;
461;57830,64;32;38;391555;;;
462;59276,41;32;38;392997;;;
463;60758,32;32;38;394440;;;
464;62277,27;32;38;395887;;;
465;63834,21;32;38;397335;;;
466;65430,06;32;38;398785;;;
467;67065,81;32;38;400238;;;
468;68742,46;32;38;401693;;;
469;70461,02;32;38;403149;;;
470;72222,54;32;38;404608;;;
471;74028,11;32;38;406070;;;
472;75878,81;32;38;407533;;;
473;77775,78;32;38;408999;;;
474;79720,18;32;38;410466;;;
475;81713,18;32;38;411936;;;
476;83756,01;32;38;413408;;;
477;85849,91;32;38;414882;;;
478;87996,16;32;38;416358;;;
479;90196,06;32;38;417837;;;
480;92450,96;32;38;419317;;;
481;94762,24;32;38;420800;;;
482;97131,29;32;38;422285;;;
483;99559,58;32;38;423772;;;
484;102048,57;32;38;425261;;;
485;102048,57;33;38;426752;;;
486;104599,78;33;38;428246;;;
487;107214,77;33;38;429741;;;
488;109895,14;33;38;431239;;;
489;112642,52;33;38;432738;;;
490;115458,58;33;38;434240;;;
491;118345,05;33;38;435744;;;
492;121303,68;33;38;437251;;;
493;124336,27;33;38;438759;;;
494;127444,67;33;38;440269;;;
495;130630,79;33;38;441782;;;
496;133896,56;33;38;443296;;;
497;137243,97;33;38;444813;;;
498;140675,07;33;38;446332;;;
499;144191,95;33;38;447853;;;
500;147796,75;33;38;449376;;;
501;151491,67;33;38;450902;;;
502;155278,96;33;38;452429;;;
503;159160,93;33;38;453958;;;
504;163139,96;33;38;455490;;;
505;167218,46;33;38;457024;;;
506;171398,92;33;38;458559;;;
507;175683,89;33;38;460097;;;
508;180075,99;33;38;461637;;;
509;184577,89;33;38;463179;;;
510;184577,89;33;37;464724;;;
511;189192,34;33;37;466270;;;
512;193922,14;33;37;467818;;;
513;198770,20;33;37;469369;;;
514;203739,45;33;37;470922;;;
515;208832,94;33;37;472476;;;
516;214053,76;33;37;474033;;;
517;219405,11;33;37;475592;;;
518;224890,23;33;37;477153;;;
519;230512,49;33;37;478716;;;
520;236275,30;33;37;480281;;;
521;242182,18;33;37;481849;;;
522;248236,74;33;37;483418;;;
523;254442,66;33;37;484989;;;
524;260803,72;33;37;486563;;;
525;267323,82;33;37;488139;;;
526;274006,91;33;37;489716;;;
527;280857,08;33;37;491296;;;
528;287878,51;33;37;492878;;;
529;295075,47;33;37;494462;;;
530;302452,36;33;37;496048;;;
531;310013,67;33;37;497636;;;
532;317764,01;33;37;499226;;;
533;325708,11;33;37;500819;;;
534;333850,82;33;37;502413;;;
535;333850,82;34;37;504009;;;
536;342197,09;34;37;505608;;;
537;350752,01;34;37;507208;;;
538;359520,81;34;37;508811;;;
539;368508,83;34;37;510416;;;
540;377721,55;34;37;512022;;;
541;387164,59;34;37;513631;;;
542;396843,71;34;37;515242;;;
543;406764,80;34;37;516855;;;
544;416933,92;34;37;518470;;;
545;427357,27;34;37;520087;;;
546;438041,20;34;37;521706;;;
547;448992,23;34;37;523327;;;
548;460217,04;34;37;524951;;;
549;471722,46;34;37;526576;;;
550;483515,52;34;37;528203;;;
551;495603,41;34;37;529833;;;
552;507993,50;34;37;531464;;;
553;520693,33;34;37;533098;;;
554;533710,67;34;37;534733;;;
555;547053,43;34;37;536371;;;
556;560729,77;34;37;538011;;;
557;574748,02;34;37;539652;;;
558;589116,72;34;37;541296;;;
559;603844,63;34;37;542942;;;
560;603844,63;34;36;544590;;;
