Niveau;Damage;Effectif;Coût;Prix de l'upgrade;;;
131;42,13;18;74;46124;;;
132;43,18;18;74;46726;;;
133;44,26;18;74;47331;;;
134;45,37;18;74;47940;;;
135;46,50;18;74;48551;;;
136;47,66;18;74;49166;;;
137;48,86;18;74;49784;;;
138;50,08;18;74;50405;;;
139;51,33;18;74;51029;;;
140;51,33;18;73;51657;;;
141;52,61;18;73;52287;;;
142;53,93;18;73;52921;;;
143;55,28;18;73;53558;;;
144;56,66;18;73;54198;;;
145;58,07;18;73;54841;;;
146;59,53;18;73;55487;;;
147;61,01;18;73;56136;;;
148;62,54;18;73;56788;;;
149;64,10;18;73;57444;;;
150;64,10;19;73;58102;;;
151;65,71;19;73;58764;;;
152;67,35;19;73;59428;;;
153;69,03;19;73;60096;;;
154;70,76;19;73;60767;;;
155;72,53;19;73;61440;;;
156;74,34;19;73;62117;;;
157;76,20;19;73;62797;;;
158;78,10;19;73;63480;;;
159;80,06;19;73;64166;;;
160;80,06;19;73;64854;;;
161;82,06;19;72;65546;;;
162;84,11;19;72;66241;;;
163;86,21;19;72;66939;;;
164;88,37;19;72;67640;;;
165;90,58;19;72;68344;;;
166;92,84;19;72;69050;;;
167;95,16;19;72;69760;;;
168;97,54;19;72;70473;;;
169;99,98;19;72;71189;;;
170;99,98;20;72;71907;;;
171;102,48;20;72;72629;;;
172;105,04;20;72;73354;;;
173;107,67;20;72;74081;;;
174;110,36;20;72;74811;;;
175;113,12;20;72;75545;;;
176;115,95;20;72;76281;;;
177;118,84;20;72;77020;;;
178;121,82;20;72;77762;;;
179;124,86;20;72;78507;;;
180;124,86;20;71;79255;;;
181;127,98;20;71;80006;;;
182;131,18;20;71;80760;;;
183;134,46;20;71;81517;;;
184;137,82;20;71;82276;;;
185;141,27;20;71;83038;;;
186;144,80;20;71;83804;;;
187;148,42;20;71;84572;;;
188;152,13;20;71;85343;;;
189;155,93;20;71;86117;;;
190;155,93;21;71;86893;;;
191;159,83;21;71;87673;;;
192;163,83;21;71;88455;;;
193;167,92;21;71;89241;;;
194;172,12;21;71;90029;;;
195;176,42;21;71;90820;;;
196;180,84;21;71;91613;;;
197;185,36;21;71;92410;;;
198;189,99;21;71;93209;;;
199;194,74;21;71;94011;;;
200;194,74;21;70;94816;;;
201;199,61;21;70;95624;;;
202;204,60;21;70;96435;;;
203;209,71;21;70;97248;;;
204;214,96;21;70;98065;;;
205;220,33;21;70;98884;;;
206;225,84;21;70;99705;;;
207;231,48;21;70;100530;;;
208;237,27;21;70;101357;;;
209;243,20;21;70;102187;;;
210;249,28;21;70;103020;;;
211;255,52;21;70;103856;;;
212;261,90;21;70;104694;;;
213;268,45;21;70;105535;;;
214;275,16;21;70;106379;;;
215;275,16;22;70;107226;;;
216;282,04;22;70;108075;;;
217;289,09;22;70;108928;;;
218;296,32;22;70;109782;;;
219;303,73;22;70;110640;;;
220;311,32;22;70;111500;;;
221;319,10;22;70;112364;;;
222;327,08;22;70;113229;;;
223;335,26;22;70;114098;;;
224;343,64;22;70;114969;;;
225;352,23;22;70;115843;;;
226;361,04;22;70;116720;;;
227;370,06;22;70;117599;;;
228;379,31;22;70;118481;;;
229;388,80;22;70;119366;;;
230;388,80;22;69;120253;;;
231;398,52;22;69;121143;;;
232;408,48;22;69;122036;;;
233;418,69;22;69;122932;;;
234;429,16;22;69;123830;;;
235;439,89;22;69;124731;;;
236;450,89;22;69;125634;;;
237;462,16;22;69;126540;;;
238;473,71;22;69;127449;;;
239;485,55;22;69;128361;;;
240;497,69;22;69;129275;;;
241;510,14;22;69;130191;;;
242;522,89;22;69;131111;;;
243;535,96;22;69;132033;;;
244;549,36;22;69;132958;;;
245;549,36;23;69;133885;;;
246;563,09;23;69;134815;;;
247;577,17;23;69;135748;;;
248;591,60;23;69;136683;;;
249;606,39;23;69;137621;;;
250;621,55;23;69;138561;;;
251;637,09;23;69;139505;;;
252;653,02;23;69;140450;;;
253;669,34;23;69;141399;;;
254;686,08;23;69;142350;;;
255;703,23;23;69;143303;;;
256;720,81;23;69;144259;;;
257;738,83;23;69;145218;;;
258;757,30;23;69;146180;;;
259;776,23;23;69;147144;;;
260;776,23;23;68;148110;;;
261;795,64;23;68;149079;;;
262;815,53;23;68;150051;;;
263;835,92;23;68;151025;;;
264;856,81;23;68;152002;;;
265;878,23;23;68;152982;;;
266;900,19;23;68;153964;;;
267;922,69;23;68;154948;;;
268;945,76;23;68;155936;;;
269;969,41;23;68;156925;;;
270;993,64;23;68;157918;;;
271;1018,48;23;68;158913;;;
272;1043,94;23;68;159910;;;
273;1070,04;23;68;160910;;;
274;1096,79;23;68;161912;;;
275;1096,79;24;68;162918;;;
276;1124,21;24;68;163925;;;
277;1152,32;24;68;164935;;;
278;1181,13;24;68;165948;;;
279;1210,66;24;68;166963;;;
280;1240,92;24;68;167981;;;
281;1271,94;24;68;169001;;;
282;1303,74;24;68;170024;;;
283;1336,34;24;68;171049;;;
284;1369,75;24;68;172077;;;
285;1403,99;24;68;173108;;;
286;1439,09;24;68;174141;;;
287;1475,07;24;68;175176;;;
288;1511,94;24;68;176214;;;
289;1549,74;24;68;177254;;;
290;1549,74;24;67;178297;;;
291;1588,48;24;67;179343;;;
292;1628,20;24;67;180391;;;
293;1668,90;24;67;181441;;;
294;1710,62;24;67;182494;;;
295;1753,39;24;67;183549;;;
296;1797,22;24;67;184607;;;
297;1842,16;24;67;185668;;;
298;1888,21;24;67;186730;;;
299;1935,41;24;67;187796;;;
300;1983,80;24;67;188864;;;
301;2033,39;24;67;189934;;;
302;2084,23;24;67;191007;;;
303;2136,34;24;67;192082;;;
304;2189,74;24;67;193160;;;
305;2189,74;25;67;194240;;;
306;2244,49;25;67;195323;;;
307;2300,60;25;67;196408;;;
308;2358,11;25;67;197495;;;
309;2417,07;25;67;198585;;;
310;2477,49;25;67;199678;;;
311;2539,43;25;67;200773;;;
312;2602,92;25;67;201870;;;
313;2667,99;25;67;202970;;;
314;2734,69;25;67;204072;;;
315;2803,06;25;67;205177;;;
316;2873,13;25;67;206284;;;
317;2944,96;25;67;207394;;;
318;3018,59;25;67;208506;;;
319;3094,05;25;67;209620;;;
320;3094,05;25;66;210737;;;
321;3171,40;25;66;211856;;;
322;3250,69;25;66;212978;;;
323;3331,95;25;66;214102;;;
324;3415,25;25;66;215229;;;
325;3500,63;25;66;216358;;;
326;3588,15;25;66;217489;;;
327;3677,85;25;66;218623;;;
328;3769,80;25;66;219759;;;
329;3864,05;25;66;220898;;;
330;3960,65;25;66;222039;;;
331;4059,66;25;66;223182;;;
332;4161,15;25;66;224328;;;
333;4265,18;25;66;225476;;;
334;4371,81;25;66;226627;;;
335;4371,81;26;66;227780;;;
336;4481,11;26;66;228936;;;
337;4593,14;26;66;230093;;;
338;4707,96;26;66;231254;;;
339;4825,66;26;66;232416;;;
340;4946,30;26;66;233581;;;
341;5069,96;26;66;234749;;;
342;5196,71;26;66;235918;;;
343;5326,63;26;66;237090;;;
344;5459,79;26;66;238265;;;
345;5596,29;26;66;239442;;;
346;5736,20;26;66;240621;;;
347;5879,60;26;66;241803;;;
348;6026,59;26;66;242987;;;
349;6177,26;26;66;244173;;;
350;6331,69;26;66;245362;;;
351;6489,98;26;66;246553;;;
352;6652,23;26;66;247746;;;
353;6818,54;26;66;248942;;;
354;6989,00;26;66;250140;;;
355;7163,72;26;66;251341;;;
356;7342,82;26;66;252544;;;
357;7526,39;26;66;253749;;;
358;7714,55;26;66;254956;;;
359;7907,41;26;66;256166;;;
360;7907,41;26;65;257379;;;
361;8105,10;26;65;258593;;;
362;8307,72;26;65;259810;;;
363;8515,42;26;65;261029;;;
364;8728,30;26;65;262251;;;
365;8946,51;26;65;263475;;;
366;9170,17;26;65;264701;;;
367;9399,43;26;65;265930;;;
368;9634,41;26;65;267161;;;
369;9875,27;26;65;268394;;;
370;10122,15;26;65;269629;;;
371;10375,21;26;65;270867;;;
372;10634,59;26;65;272107;;;
373;10900,45;26;65;273350;;;
374;11172,96;26;65;274595;;;
375;11452,29;26;65;275842;;;
376;11738,60;26;65;277091;;;
377;12032,06;26;65;278343;;;
378;12332,86;26;65;279597;;;
379;12641,18;26;65;280853;;;
380;12957,21;26;65;282112;;;
381;13281,14;26;65;283373;;;
382;13613,17;26;65;284636;;;
383;13953,50;26;65;285902;;;
384;14302,34;26;65;287170;;;
385;14302,34;27;65;288440;;;
386;14659,90;27;65;289713;;;
387;15026,40;27;65;290987;;;
388;15402,06;27;65;292264;;;
389;15787,11;27;65;293544;;;
390;16181,78;27;65;294825;;;
391;16586,33;27;65;296109;;;
392;17000,99;27;65;297395;;;
393;17426,01;27;65;298684;;;
394;17861,66;27;65;299975;;;
395;18308,20;27;65;301268;;;
396;18765,91;27;65;302563;;;
397;19235,06;27;65;303860;;;
398;19715,93;27;65;305160;;;
399;20208,83;27;65;306462;;;
400;20714,05;27;65;307767;;;
401;21231,90;27;65;309073;;;
402;21762,70;27;65;310382;;;
403;22306,77;27;65;311693;;;
404;22864,44;27;65;313007;;;
405;23436,05;27;65;314322;;;
406;24021,95;27;65;315640;;;
407;24622,50;27;65;316961;;;
408;25238,06;27;65;318283;;;
409;25869,01;27;65;319608;;;
410;25869,01;27;64;320935;;;
411;26515,74;27;64;322264;;;
412;27178,63;27;64;323595;;;
413;27858,10;27;64;324929;;;
414;28554,55;27;64;326265;;;
415;29268,41;27;64;327603;;;
416;30000,12;27;64;328944;;;
417;30750,13;27;64;330286;;;
418;31518,88;27;64;331631;;;
419;32306,85;27;64;332978;;;
420;33114,52;27;64;334328;;;
421;33942,39;27;64;335679;;;
422;34790,95;27;64;337033;;;
423;35660,72;27;64;338389;;;
424;36552,24;27;64;339747;;;
425;37466,04;27;64;341108;;;
426;38402,69;27;64;342471;;;
427;39362,76;27;64;343835;;;
428;40346,83;27;64;345203;;;
429;41355,50;27;64;346572;;;
430;42389,39;27;64;347944;;;
431;43449,12;27;64;349317;;;
432;44535,35;27;64;350694;;;
433;45648,74;27;64;352072;;;
434;46789,95;27;64;353452;;;
435;46789,95;28;64;354835;;;
436;47959,70;28;64;356220;;;
437;49158,70;28;64;357607;;;
438;50387,66;28;64;358996;;;
439;51647,35;28;64;360388;;;
440;52938,54;28;64;361781;;;
441;54262,00;28;64;363177;;;
442;55618,55;28;64;364575;;;
443;57009,02;28;64;365976;;;
444;58434,24;28;64;367378;;;
445;59895,10;28;64;368783;;;
446;61392,48;28;64;370190;;;
447;62927,29;28;64;371599;;;
448;64500,47;28;64;373010;;;
449;66112,98;28;64;374423;;;
450;67765,81;28;64;375839;;;
451;69459,95;28;64;377257;;;
452;71196,45;28;64;378677;;;
453;72976,36;28;64;380099;;;
454;74800,77;28;64;381523;;;
455;76670,79;28;64;382950;;;
456;78587,56;28;64;384379;;;
457;80552,25;28;64;385810;;;
458;82566,05;28;64;387243;;;
459;84630,20;28;64;388678;;;
460;84630,20;28;63;390115;;;
461;86745,96;28;63;391555;;;
462;88914,61;28;63;392997;;;
463;91137,47;28;63;394440;;;
464;93415,91;28;63;395887;;;
465;95751,31;28;63;397335;;;
466;98145,09;28;63;398785;;;
467;100598,72;28;63;400238;;;
468;103113,69;28;63;401693;;;
469;105691,53;28;63;403149;;;
470;108333,82;28;63;404608;;;
471;111042,16;28;63;406070;;;
472;113818,22;28;63;407533;;;
473;116663,67;28;63;408999;;;
474;119580,26;28;63;410466;;;
475;122569,77;28;63;411936;;;
476;125634,01;28;63;413408;;;
477;128774,87;28;63;414882;;;
478;131994,24;28;63;416358;;;
479;135294,09;28;63;417837;;;
480;138676,45;28;63;419317;;;
481;142143,36;28;63;420800;;;
482;145696,94;28;63;422285;;;
483;149339,36;28;63;423772;;;
484;153072,85;28;63;425261;;;
485;153072,85;29;63;426752;;;
486;156899,67;29;63;428246;;;
487;160822,16;29;63;429741;;;
488;164842,71;29;63;431239;;;
489;168963,78;29;63;432738;;;
490;173187,88;29;63;434240;;;
491;177517,57;29;63;435744;;;
492;181955,51;29;63;437251;;;
493;186504,40;29;63;438759;;;
494;191167,01;29;63;440269;;;
495;195946,19;29;63;441782;;;
496;200844,84;29;63;443296;;;
497;205865,96;29;63;444813;;;
498;211012,61;29;63;446332;;;
499;216287,93;29;63;447853;;;
500;221695,12;29;63;449376;;;
501;227237,50;29;63;450902;;;
502;232918,44;29;63;452429;;;
503;238741,40;29;63;453958;;;
504;244709,94;29;63;455490;;;
505;250827,68;29;63;457024;;;
506;257098,38;29;63;458559;;;
507;263525,84;29;63;460097;;;
508;270113,98;29;63;461637;;;
509;276866,83;29;63;463179;;;
510;276866,83;29;62;464724;;;
511;283788,50;29;62;466270;;;
512;290883,22;29;62;467818;;;
513;298155,30;29;62;469369;;;
514;305609,18;29;62;470922;;;
515;313249,41;29;62;472476;;;
516;321080,64;29;62;474033;;;
517;329107,66;29;62;475592;;;
518;337335,35;29;62;477153;;;
519;345768,73;29;62;478716;;;
520;354412,95;29;62;480281;;;
521;363273,28;29;62;481849;;;
522;372355,11;29;62;483418;;;
523;381663,99;29;62;484989;;;
524;391205,59;29;62;486563;;;
525;400985,72;29;62;488139;;;
526;411010,37;29;62;489716;;;
527;421285,63;29;62;491296;;;
528;431817,77;29;62;492878;;;
529;442613,21;29;62;494462;;;
530;453678,54;29;62;496048;;;
531;465020,51;29;62;497636;;;
532;476646,02;29;62;499226;;;
533;488562,17;29;62;500819;;;
534;500776,22;29;62;502413;;;
535;500776,22;30;62;504009;;;
536;513295,63;30;62;505608;;;
537;526128,02;30;62;507208;;;
538;539281,22;30;62;508811;;;
539;552763,25;30;62;510416;;;
540;566582,33;30;62;512022;;;
541;580746,89;30;62;513631;;;
542;595265,56;30;62;515242;;;
543;610147,20;30;62;516855;;;
544;625400,88;30;62;518470;;;
545;641035,90;30;62;520087;;;
546;657061,80;30;62;521706;;;
547;673488,35;30;62;523327;;;
548;690325,55;30;62;524951;;;
549;707583,69;30;62;526576;;;
550;725273,29;30;62;528203;;;
551;743405,12;30;62;529833;;;
552;761990,25;30;62;531464;;;
553;781040,00;30;62;533098;;;
554;800566,00;30;62;534733;;;
555;820580,15;30;62;536371;;;
556;841094,66;30;62;538011;;;
557;862122,02;30;62;539652;;;
558;883675,07;30;62;541296;;;
559;905766,95;30;62;542942;;;
560;905766,95;30;61;544590;;;
