Niveau;Damage;Effectif;Coût;Prix de l'upgrade;;;
306;1496,32;28;42;195323;;;
307;1533,73;28;42;196408;;;
308;1572,08;28;42;197495;;;
309;1611,38;28;42;198585;;;
310;1651,66;28;42;199678;;;
311;1692,95;28;42;200773;;;
312;1735,28;28;42;201870;;;
313;1778,66;28;42;202970;;;
314;1823,13;28;42;204072;;;
315;1868,70;28;42;205177;;;
316;1915,42;28;42;206284;;;
317;1963,31;28;42;207394;;;
318;2012,39;28;42;208506;;;
319;2062,70;28;42;209620;;;
320;2062,70;28;41;210737;;;
321;2114,27;28;41;211856;;;
322;2167,12;28;41;212978;;;
323;2221,30;28;41;214102;;;
324;2276,84;28;41;215229;;;
325;2333,76;28;41;216358;;;
326;2392,10;28;41;217489;;;
327;2451,90;28;41;218623;;;
328;2513,20;28;41;219759;;;
329;2576,03;28;41;220898;;;
330;2640,43;28;41;222039;;;
331;2706,44;28;41;223182;;;
332;2774,10;28;41;224328;;;
333;2843,46;28;41;225476;;;
334;2914,54;28;41;226627;;;
335;2914,54;29;41;227780;;;
336;2987,41;29;41;228936;;;
337;3062,09;29;41;230093;;;
338;3138,64;29;41;231254;;;
339;3217,11;29;41;232416;;;
340;3297,54;29;41;233581;;;
341;3379,97;29;41;234749;;;
342;3464,47;29;41;235918;;;
343;3551,09;29;41;237090;;;
344;3639,86;29;41;238265;;;
345;3730,86;29;41;239442;;;
346;3824,13;29;41;240621;;;
347;3919,73;29;41;241803;;;
348;4017,73;29;41;242987;;;
349;4118,17;29;41;244173;;;
350;4221,13;29;41;245362;;;
351;4326,65;29;41;246553;;;
352;4434,82;29;41;247746;;;
353;4545,69;29;41;248942;;;
354;4659,33;29;41;250140;;;
355;4775,82;29;41;251341;;;
356;4895,21;29;41;252544;;;
357;5017,59;29;41;253749;;;
358;5143,03;29;41;254956;;;
359;5271,61;29;41;256166;;;
360;5271,61;29;40;257379;;;
361;5403,40;29;40;258593;;;
362;5538,48;29;40;259810;;;
363;5676,94;29;40;261029;;;
364;5818,87;29;40;262251;;;
365;5964,34;29;40;263475;;;
366;6113,45;29;40;264701;;;
367;6266,28;29;40;265930;;;
368;6422,94;29;40;267161;;;
369;6583,52;29;40;268394;;;
370;6748,10;29;40;269629;;;
371;6916,81;29;40;270867;;;
372;7089,73;29;40;272107;;;
373;7266,97;29;40;273350;;;
374;7448,64;29;40;274595;;;
375;7634,86;29;40;275842;;;
376;7825,73;29;40;277091;;;
377;8021,37;29;40;278343;;;
378;8221,91;29;40;279597;;;
379;8427,46;29;40;280853;;;
380;8638,14;29;40;282112;;;
381;8854,10;29;40;283373;;;
382;9075,45;29;40;284636;;;
383;9302,33;29;40;285902;;;
384;9534,89;29;40;287170;;;
385;9534,89;30;40;288440;;;
386;9773,27;30;40;289713;;;
387;10017,60;30;40;290987;;;
388;10268,04;30;40;292264;;;
389;10524,74;30;40;293544;;;
390;10787,86;30;40;294825;;;
391;11057,55;30;40;296109;;;
392;11333,99;30;40;297395;;;
393;11617,34;30;40;298684;;;
394;11907,77;30;40;299975;;;
395;12205,47;30;40;301268;;;
396;12510,61;30;40;302563;;;
397;12823,37;30;40;303860;;;
398;13143,96;30;40;305160;;;
399;13472,55;30;40;306462;;;
400;13809,37;30;40;307767;;;
401;14154,60;30;40;309073;;;
402;14508,47;30;40;310382;;;
403;14871,18;30;40;311693;;;
404;15242,96;30;40;313007;;;
405;15624,03;30;40;314322;;;
406;16014,63;30;40;315640;;;
407;16415,00;30;40;316961;;;
408;16825,37;30;40;318283;;;
409;17246,01;30;40;319608;;;
410;17246,01;30;39;320935;;;
411;17677,16;30;39;322264;;;
412;18119,09;30;39;323595;;;
413;18572,06;30;39;324929;;;
414;19036,37;30;39;326265;;;
415;19512,28;30;39;327603;;;
416;20000,08;30;39;328944;;;
417;20500,08;30;39;330286;;;
418;21012,59;30;39;331631;;;
419;21537,90;30;39;332978;;;
420;22076,35;30;39;334328;;;
421;22628,26;30;39;335679;;;
422;23193,96;30;39;337033;;;
423;23773,81;30;39;338389;;;
424;24368,16;30;39;339747;;;
425;24977,36;30;39;341108;;;
426;25601,80;30;39;342471;;;
427;26241,84;30;39;343835;;;
428;26897,89;30;39;345203;;;
429;27570,33;30;39;346572;;;
430;28259,59;30;39;347944;;;
431;28966,08;30;39;349317;;;
432;29690,23;30;39;350694;;;
433;30432,49;30;39;352072;;;
434;31193,30;30;39;353452;;;
435;31193,30;31;39;354835;;;
436;31973,14;31;39;356220;;;
437;32772,46;31;39;357607;;;
438;33591,78;31;39;358996;;;
439;34431,57;31;39;360388;;;
440;35292,36;31;39;361781;;;
441;36174,67;31;39;363177;;;
442;37079,03;31;39;364575;;;
443;38006,01;31;39;365976;;;
444;38956,16;31;39;367378;;;
445;39930,07;31;39;368783;;;
446;40928,32;31;39;370190;;;
447;41951,52;31;39;371599;;;
448;43000,31;31;39;373010;;;
449;44075,32;31;39;374423;;;
450;45177,20;31;39;375839;;;
451;46306,63;31;39;377257;;;
452;47464,30;31;39;378677;;;
453;48650,91;31;39;380099;;;
454;49867,18;31;39;381523;;;
455;51113,86;31;39;382950;;;
456;52391,71;31;39;384379;;;
457;53701,50;31;39;385810;;;
458;55044,04;31;39;387243;;;
459;56420,14;31;39;388678;;;
460;56420,14;31;38;390115;;;
461;57830,64;31;38;391555;;;
462;59276,41;31;38;392997;;;
463;60758,32;31;38;394440;;;
464;62277,27;31;38;395887;;;
465;63834,21;31;38;397335;;;
466;65430,06;31;38;398785;;;
467;67065,81;31;38;400238;;;
468;68742,46;31;38;401693;;;
469;70461,02;31;38;403149;;;
470;72222,54;31;38;404608;;;
471;74028,11;31;38;406070;;;
472;75878,81;31;38;407533;;;
473;77775,78;31;38;408999;;;
474;79720,18;31;38;410466;;;
475;81713,18;31;38;411936;;;
476;83756,01;31;38;413408;;;
477;85849,91;31;38;414882;;;
478;87996,16;31;38;416358;;;
479;90196,06;31;38;417837;;;
480;92450,96;31;38;419317;;;
481;94762,24;31;38;420800;;;
482;97131,29;31;38;422285;;;
483;99559,58;31;38;423772;;;
484;102048,57;31;38;425261;;;
485;102048,57;32;38;426752;;;
486;104599,78;32;38;428246;;;
487;107214,77;32;38;429741;;;
488;109895,14;32;38;431239;;;
489;112642,52;32;38;432738;;;
490;115458,58;32;38;434240;;;
491;118345,05;32;38;435744;;;
492;121303,68;32;38;437251;;;
493;124336,27;32;38;438759;;;
494;127444,67;32;38;440269;;;
495;130630,79;32;38;441782;;;
496;133896,56;32;38;443296;;;
497;137243,97;32;38;444813;;;
498;140675,07;32;38;446332;;;
499;144191,95;32;38;447853;;;
500;147796,75;32;38;449376;;;
501;151491,67;32;38;450902;;;
502;155278,96;32;38;452429;;;
503;159160,93;32;38;453958;;;
504;163139,96;32;38;455490;;;
505;167218,46;32;38;457024;;;
506;171398,92;32;38;458559;;;
507;175683,89;32;38;460097;;;
508;180075,99;32;38;461637;;;
509;184577,89;32;38;463179;;;
510;184577,89;32;37;464724;;;
511;189192,34;32;37;466270;;;
512;193922,14;32;37;467818;;;
513;198770,20;32;37;469369;;;
514;203739,45;32;37;470922;;;
515;208832,94;32;37;472476;;;
516;214053,76;32;37;474033;;;
517;219405,11;32;37;475592;;;
518;224890,23;32;37;477153;;;
519;230512,49;32;37;478716;;;
520;236275,30;32;37;480281;;;
521;242182,18;32;37;481849;;;
522;248236,74;32;37;483418;;;
523;254442,66;32;37;484989;;;
524;260803,72;32;37;486563;;;
525;267323,82;32;37;488139;;;
526;274006,91;32;37;489716;;;
527;280857,08;32;37;491296;;;
528;287878,51;32;37;492878;;;
529;295075,47;32;37;494462;;;
530;302452,36;32;37;496048;;;
531;310013,67;32;37;497636;;;
532;317764,01;32;37;499226;;;
533;325708,11;32;37;500819;;;
534;333850,82;32;37;502413;;;
535;333850,82;33;37;504009;;;
536;342197,09;33;37;505608;;;
537;350752,01;33;37;507208;;;
538;359520,81;33;37;508811;;;
539;368508,83;33;37;510416;;;
540;377721,55;33;37;512022;;;
541;387164,59;33;37;513631;;;
542;396843,71;33;37;515242;;;
543;406764,80;33;37;516855;;;
544;416933,92;33;37;518470;;;
545;427357,27;33;37;520087;;;
546;438041,20;33;37;521706;;;
547;448992,23;33;37;523327;;;
548;460217,04;33;37;524951;;;
549;471722,46;33;37;526576;;;
550;483515,52;33;37;528203;;;
551;495603,41;33;37;529833;;;
552;507993,50;33;37;531464;;;
553;520693,33;33;37;533098;;;
554;533710,67;33;37;534733;;;
555;547053,43;33;37;536371;;;
556;560729,77;33;37;538011;;;
557;574748,02;33;37;539652;;;
558;589116,72;33;37;541296;;;
559;603844,63;33;37;542942;;;
560;603844,63;33;36;544590;;;
