Niveau;Damage;Effectif;Coût;Prix de l'upgrade;;;
97;40,17;16;71;27610;;;
98;41,17;16;71;28099;;;
99;42,20;16;71;28591;;;
100;42,20;16;70;29086;;;
101;43,26;16;70;29585;;;
102;44,34;16;70;30088;;;
103;45,45;16;70;30594;;;
104;46,58;16;70;31103;;;
105;47,75;16;70;31616;;;
106;48,94;16;70;32132;;;
107;50,17;16;70;32652;;;
108;51,42;16;70;33175;;;
109;52,70;16;70;33701;;;
110;52,70;17;70;34231;;;
111;54,02;17;70;34764;;;
112;55,37;17;70;35301;;;
113;56,76;17;70;35841;;;
114;58,18;17;70;36384;;;
115;59,63;17;70;36931;;;
116;61,12;17;70;37481;;;
117;62,65;17;70;38034;;;
118;64,22;17;70;38590;;;
119;65,82;17;70;39150;;;
120;65,82;17;69;39714;;;
121;67,47;17;69;40280;;;
122;69,15;17;69;40850;;;
123;70,88;17;69;41423;;;
124;72,65;17;69;41999;;;
125;74,47;17;69;42579;;;
126;76,33;17;69;43161;;;
127;78,24;17;69;43747;;;
128;80,20;17;69;44337;;;
129;82,20;17;69;44929;;;
130;82,20;18;69;45525;;;
131;84,26;18;69;46124;;;
132;86,36;18;69;46726;;;
133;88,52;18;69;47331;;;
134;90,74;18;69;47940;;;
135;93,00;18;69;48551;;;
136;95,33;18;69;49166;;;
137;97,71;18;69;49784;;;
138;100,15;18;69;50405;;;
139;102,66;18;69;51029;;;
140;102,66;18;68;51657;;;
141;105,23;18;68;52287;;;
142;107,86;18;68;52921;;;
143;110,55;18;68;53558;;;
144;113,32;18;68;54198;;;
145;116,15;18;68;54841;;;
146;119,05;18;68;55487;;;
147;122,03;18;68;56136;;;
148;125,08;18;68;56788;;;
149;128,21;18;68;57444;;;
150;128,21;19;68;58102;;;
151;131,41;19;68;58764;;;
152;134,70;19;68;59428;;;
153;138,06;19;68;60096;;;
154;141,52;19;68;60767;;;
155;145,05;19;68;61440;;;
156;148,68;19;68;62117;;;
157;152,40;19;68;62797;;;
158;156,21;19;68;63480;;;
159;160,11;19;68;64166;;;
160;160,11;19;68;64854;;;
161;164,12;19;67;65546;;;
162;168,22;19;67;66241;;;
163;172,42;19;67;66939;;;
164;176,73;19;67;67640;;;
165;181,15;19;67;68344;;;
166;185,68;19;67;69050;;;
167;190,32;19;67;69760;;;
168;195,08;19;67;70473;;;
169;199,96;19;67;71189;;;
170;199,96;20;67;71907;;;
171;204,96;20;67;72629;;;
172;210,08;20;67;73354;;;
173;215,33;20;67;74081;;;
174;220,72;20;67;74811;;;
175;226,23;20;67;75545;;;
176;231,89;20;67;76281;;;
177;237,69;20;67;77020;;;
178;243,63;20;67;77762;;;
179;249,72;20;67;78507;;;
180;249,72;20;66;79255;;;
181;255,96;20;66;80006;;;
182;262,36;20;66;80760;;;
183;268,92;20;66;81517;;;
184;275,65;20;66;82276;;;
185;282,54;20;66;83038;;;
186;289,60;20;66;83804;;;
187;296,84;20;66;84572;;;
188;304,26;20;66;85343;;;
189;311,87;20;66;86117;;;
190;311,87;21;66;86893;;;
191;319,66;21;66;87673;;;
192;327,66;21;66;88455;;;
193;335,85;21;66;89241;;;
194;344,24;21;66;90029;;;
195;352,85;21;66;90820;;;
196;361,67;21;66;91613;;;
197;370,71;21;66;92410;;;
198;379,98;21;66;93209;;;
199;389,48;21;66;94011;;;
200;389,48;21;65;94816;;;
201;399,22;21;65;95624;;;
202;409,20;21;65;96435;;;
203;419,43;21;65;97248;;;
204;429,91;21;65;98065;;;
205;440,66;21;65;98884;;;
206;451,68;21;65;99705;;;
207;462,97;21;65;100530;;;
208;474,54;21;65;101357;;;
209;486,41;21;65;102187;;;
210;498,57;21;65;103020;;;
211;511,03;21;65;103856;;;
212;523,81;21;65;104694;;;
213;536,90;21;65;105535;;;
214;550,32;21;65;106379;;;
215;550,32;22;65;107226;;;
216;564,08;22;65;108075;;;
217;578,18;22;65;108928;;;
218;592,64;22;65;109782;;;
219;607,45;22;65;110640;;;
220;622,64;22;65;111500;;;
221;638,21;22;65;112364;;;
222;654,16;22;65;113229;;;
223;670,52;22;65;114098;;;
224;687,28;22;65;114969;;;
225;704,46;22;65;115843;;;
226;722,07;22;65;116720;;;
227;740,12;22;65;117599;;;
228;758,63;22;65;118481;;;
229;777,59;22;65;119366;;;
230;777,59;22;64;120253;;;
231;797,03;22;64;121143;;;
232;816,96;22;64;122036;;;
233;837,38;22;64;122932;;;
234;858,32;22;64;123830;;;
235;879,78;22;64;124731;;;
236;901,77;22;64;125634;;;
237;924,31;22;64;126540;;;
238;947,42;22;64;127449;;;
239;971,11;22;64;128361;;;
240;995,39;22;64;129275;;;
241;1020,27;22;64;130191;;;
242;1045,78;22;64;131111;;;
243;1071,92;22;64;132033;;;
244;1098,72;22;64;132958;;;
245;1098,72;23;64;133885;;;
246;1126,19;23;64;134815;;;
247;1154,34;23;64;135748;;;
248;1183,20;23;64;136683;;;
249;1212,78;23;64;137621;;;
250;1243,10;23;64;138561;;;
251;1274,18;23;64;139505;;;
252;1306,03;23;64;140450;;;
253;1338,68;23;64;141399;;;
254;1372,15;23;64;142350;;;
255;1406,45;23;64;143303;;;
256;1441,62;23;64;144259;;;
257;1477,66;23;64;145218;;;
258;1514,60;23;64;146180;;;
259;1552,46;23;64;147144;;;
260;1552,46;23;63;148110;;;
261;1591,27;23;63;149079;;;
262;1631,06;23;63;150051;;;
263;1671,83;23;63;151025;;;
264;1713,63;23;63;152002;;;
265;1756,47;23;63;152982;;;
266;1800,38;23;63;153964;;;
267;1845,39;23;63;154948;;;
268;1891,52;23;63;155936;;;
269;1938,81;23;63;156925;;;
270;1987,28;23;63;157918;;;
271;2036,96;23;63;158913;;;
272;2087,89;23;63;159910;;;
273;2140,09;23;63;160910;;;
274;2193,59;23;63;161912;;;
275;2193,59;24;63;162918;;;
276;2248,43;24;63;163925;;;
277;2304,64;24;63;164935;;;
278;2362,25;24;63;165948;;;
279;2421,31;24;63;166963;;;
280;2481,84;24;63;167981;;;
281;2543,89;24;63;169001;;;
282;2607,49;24;63;170024;;;
283;2672,67;24;63;171049;;;
284;2739,49;24;63;172077;;;
285;2807,98;24;63;173108;;;
286;2878,18;24;63;174141;;;
287;2950,13;24;63;175176;;;
288;3023,89;24;63;176214;;;
289;3099,48;24;63;177254;;;
290;3099,48;24;62;178297;;;
291;3176,97;24;62;179343;;;
292;3256,39;24;62;180391;;;
293;3337,80;24;62;181441;;;
294;3421,25;24;62;182494;;;
295;3506,78;24;62;183549;;;
296;3594,45;24;62;184607;;;
297;3684,31;24;62;185668;;;
298;3776,42;24;62;186730;;;
299;3870,83;24;62;187796;;;
300;3967,60;24;62;188864;;;
301;4066,79;24;62;189934;;;
302;4168,46;24;62;191007;;;
303;4272,67;24;62;192082;;;
304;4379,49;24;62;193160;;;
305;4379,49;25;62;194240;;;
306;4488,97;25;62;195323;;;
307;4601,20;25;62;196408;;;
308;4716,23;25;62;197495;;;
309;4834,13;25;62;198585;;;
310;4954,99;25;62;199678;;;
311;5078,86;25;62;200773;;;
312;5205,83;25;62;201870;;;
313;5335,98;25;62;202970;;;
314;5469,38;25;62;204072;;;
315;5606,11;25;62;205177;;;
316;5746,27;25;62;206284;;;
317;5889,92;25;62;207394;;;
318;6037,17;25;62;208506;;;
319;6188,10;25;62;209620;;;
320;6188,10;25;61;210737;;;
321;6342,80;25;61;211856;;;
322;6501,37;25;61;212978;;;
323;6663,91;25;61;214102;;;
324;6830,51;25;61;215229;;;
325;7001,27;25;61;216358;;;
326;7176,30;25;61;217489;;;
327;7355,71;25;61;218623;;;
328;7539,60;25;61;219759;;;
329;7728,09;25;61;220898;;;
330;7921,29;25;61;222039;;;
331;8119,33;25;61;223182;;;
332;8322,31;25;61;224328;;;
333;8530,37;25;61;225476;;;
334;8743,63;25;61;226627;;;
335;8743,63;26;61;227780;;;
336;8962,22;26;61;228936;;;
337;9186,27;26;61;230093;;;
338;9415,93;26;61;231254;;;
339;9651,33;26;61;232416;;;
340;9892,61;26;61;233581;;;
341;10139,92;26;61;234749;;;
342;10393,42;26;61;235918;;;
343;10653,26;26;61;237090;;;
344;10919,59;26;61;238265;;;
345;11192,58;26;61;239442;;;
346;11472,39;26;61;240621;;;
347;11759,20;26;61;241803;;;
348;12053,18;26;61;242987;;;
349;12354,51;26;61;244173;;;
350;12663,38;26;61;245362;;;
351;12979,96;26;61;246553;;;
352;13304,46;26;61;247746;;;
353;13637,07;26;61;248942;;;
354;13978,00;26;61;250140;;;
355;14327,45;26;61;251341;;;
356;14685,63;26;61;252544;;;
357;15052,78;26;61;253749;;;
358;15429,09;26;61;254956;;;
359;15814,82;26;61;256166;;;
360;15814,82;26;60;257379;;;
361;16210,19;26;60;258593;;;
362;16615,45;26;60;259810;;;
363;17030,83;26;60;261029;;;
364;17456,60;26;60;262251;;;
365;17893,02;26;60;263475;;;
366;18340,35;26;60;264701;;;
367;18798,85;26;60;265930;;;
368;19268,83;26;60;267161;;;
369;19750,55;26;60;268394;;;
370;20244,31;26;60;269629;;;
371;20750,42;26;60;270867;;;
372;21269,18;26;60;272107;;;
373;21800,91;26;60;273350;;;
374;22345,93;26;60;274595;;;
375;22904,58;26;60;275842;;;
376;23477,19;26;60;277091;;;
377;24064,12;26;60;278343;;;
378;24665,73;26;60;279597;;;
379;25282,37;26;60;280853;;;
380;25914,43;26;60;282112;;;
381;26562,29;26;60;283373;;;
382;27226,35;26;60;284636;;;
383;27907,00;26;60;285902;;;
384;28604,68;26;60;287170;;;
385;28604,68;27;60;288440;;;
386;29319,80;27;60;289713;;;
387;30052,79;27;60;290987;;;
388;30804,11;27;60;292264;;;
389;31574,21;27;60;293544;;;
390;32363,57;27;60;294825;;;
391;33172,66;27;60;296109;;;
392;34001,97;27;60;297395;;;
393;34852,02;27;60;298684;;;
394;35723,32;27;60;299975;;;
395;36616,41;27;60;301268;;;
396;37531,82;27;60;302563;;;
397;38470,11;27;60;303860;;;
398;39431,87;27;60;305160;;;
399;40417,66;27;60;306462;;;
400;41428,10;27;60;307767;;;
401;42463,81;27;60;309073;;;
402;43525,40;27;60;310382;;;
403;44613,54;27;60;311693;;;
404;45728,88;27;60;313007;;;
405;46872,10;27;60;314322;;;
406;48043,90;27;60;315640;;;
407;49245,00;27;60;316961;;;
408;50476,12;27;60;318283;;;
409;51738,03;27;60;319608;;;
410;51738,03;27;59;320935;;;
411;53031,48;27;59;322264;;;
412;54357,26;27;59;323595;;;
413;55716,19;27;59;324929;;;
414;57109,10;27;59;326265;;;
415;58536,83;27;59;327603;;;
416;60000,25;27;59;328944;;;
417;61500,25;27;59;330286;;;
418;63037,76;27;59;331631;;;
419;64613,70;27;59;332978;;;
420;66229,05;27;59;334328;;;
421;67884,77;27;59;335679;;;
422;69581,89;27;59;337033;;;
423;71321,44;27;59;338389;;;
424;73104,48;27;59;339747;;;
425;74932,09;27;59;341108;;;
426;76805,39;27;59;342471;;;
427;78725,52;27;59;343835;;;
428;80693,66;27;59;345203;;;
429;82711,00;27;59;346572;;;
430;84778,78;27;59;347944;;;
431;86898,25;27;59;349317;;;
432;89070,70;27;59;350694;;;
433;91297,47;27;59;352072;;;
434;93579,91;27;59;353452;;;
435;93579,91;28;59;354835;;;
436;95919,41;28;59;356220;;;
437;98317,39;28;59;357607;;;
438;100775,33;28;59;358996;;;
439;103294,71;28;59;360388;;;
440;105877,08;28;59;361781;;;
441;108524,00;28;59;363177;;;
442;111237,10;28;59;364575;;;
443;114018,03;28;59;365976;;;
444;116868,48;28;59;367378;;;
445;119790,20;28;59;368783;;;
446;122784,95;28;59;370190;;;
447;125854,57;28;59;371599;;;
448;129000,94;28;59;373010;;;
449;132225,96;28;59;374423;;;
450;135531,61;28;59;375839;;;
451;138919,90;28;59;377257;;;
452;142392,90;28;59;378677;;;
453;145952,72;28;59;380099;;;
454;149601,54;28;59;381523;;;
455;153341,58;28;59;382950;;;
456;157175,12;28;59;384379;;;
457;161104,49;28;59;385810;;;
458;165132,11;28;59;387243;;;
459;169260,41;28;59;388678;;;
460;169260,41;28;58;390115;;;
461;173491,92;28;58;391555;;;
462;177829,22;28;58;392997;;;
463;182274,95;28;58;394440;;;
464;186831,82;28;58;395887;;;
465;191502,62;28;58;397335;;;
466;196290,18;28;58;398785;;;
467;201197,44;28;58;400238;;;
468;206227,37;28;58;401693;;;
469;211383,06;28;58;403149;;;
470;216667,63;28;58;404608;;;
471;222084,33;28;58;406070;;;
472;227636,43;28;58;407533;;;
473;233327,34;28;58;408999;;;
474;239160,53;28;58;410466;;;
475;245139,54;28;58;411936;;;
476;251268,03;28;58;413408;;;
477;257549,73;28;58;414882;;;
478;263988,47;28;58;416358;;;
479;270588,19;28;58;417837;;;
480;277352,89;28;58;419317;;;
481;284286,71;28;58;420800;;;
482;291393,88;28;58;422285;;;
483;298678,73;28;58;423772;;;
484;306145,70;28;58;425261;;;
485;306145,70;29;58;426752;;;
486;313799,34;29;58;428246;;;
487;321644,32;29;58;429741;;;
488;329685,43;29;58;431239;;;
489;337927,56;29;58;432738;;;
490;346375,75;29;58;434240;;;
491;355035,15;29;58;435744;;;
492;363911,03;29;58;437251;;;
493;373008,80;29;58;438759;;;
494;382334,02;29;58;440269;;;
495;391892,37;29;58;441782;;;
496;401689,68;29;58;443296;;;
497;411731,92;29;58;444813;;;
498;422025,22;29;58;446332;;;
499;432575,85;29;58;447853;;;
500;443390,25;29;58;449376;;;
501;454475,01;29;58;450902;;;
502;465836,88;29;58;452429;;;
503;477482,80;29;58;453958;;;
504;489419,87;29;58;455490;;;
505;501655,37;29;58;457024;;;
506;514196,75;29;58;458559;;;
507;527051,67;29;58;460097;;;
508;540227,96;29;58;461637;;;
509;553733,66;29;58;463179;;;
510;553733,66;29;57;464724;;;
511;567577,01;29;57;466270;;;
512;581766,43;29;57;467818;;;
513;596310,59;29;57;469369;;;
514;611218,36;29;57;470922;;;
515;626498,81;29;57;472476;;;
516;642161,29;29;57;474033;;;
517;658215,32;29;57;475592;;;
518;674670,70;29;57;477153;;;
519;691537,47;29;57;478716;;;
520;708825,90;29;57;480281;;;
521;726546,55;29;57;481849;;;
522;744710,22;29;57;483418;;;
523;763327,97;29;57;484989;;;
524;782411,17;29;57;486563;;;
525;801971,45;29;57;488139;;;
526;822020,74;29;57;489716;;;
527;842571,25;29;57;491296;;;
528;863635,54;29;57;492878;;;
529;885226,42;29;57;494462;;;
530;907357,08;29;57;496048;;;
531;930041,01;29;57;497636;;;
532;953292,04;29;57;499226;;;
533;977124,34;29;57;500819;;;
534;1001552,45;29;57;502413;;;
535;1001552,45;30;57;504009;;;
536;1026591,26;30;57;505608;;;
537;1052256,04;30;57;507208;;;
538;1078562,44;30;57;508811;;;
539;1105526,50;30;57;510416;;;
540;1133164,66;30;57;512022;;;
541;1161493,78;30;57;513631;;;
542;1190531,12;30;57;515242;;;
543;1220294,40;30;57;516855;;;
544;1250801,76;30;57;518470;;;
545;1282071,81;30;57;520087;;;
546;1314123,60;30;57;521706;;;
547;1346976,69;30;57;523327;;;
548;1380651,11;30;57;524951;;;
549;1415167,39;30;57;526576;;;
550;1450546,57;30;57;528203;;;
551;1486810,24;30;57;529833;;;
552;1523980,49;30;57;531464;;;
553;1562080,00;30;57;533098;;;
554;1601132,00;30;57;534733;;;
555;1641160,30;30;57;536371;;;
556;1682189,31;30;57;538011;;;
557;1724244,05;30;57;539652;;;
558;1767350,15;30;57;541296;;;
559;1811533,90;30;57;542942;;;
560;1811533,90;30;56;544590;;;
